barcode	Count
1_540_606_1615	1
1_217_300_1629	4
1_670_1170_1629	2
1_248_353_1615	3
1_960_1457_1623	3
1_99_1371_1629	1
1_339_469_1629	1
1_656_841_1596	2
1_75_495_1289	5
1_52_293_1131	1
1_1399_1478_1629	2
1_922_1107_1629	1
1_718_956_1118	2
1_564_1237_1625	1
1_553_667_1629	1
1_564_1102_1629	1
1_126_1301_1629	2
1_1046_1170_1629	2
1_152_266_1609	2
1_238_1457_1629	1
1_714_1220_1629	2
1_166_1337_1629	1
1_751_1002_1629	1
1_669_1170_1615	2
1_402_476_1118	1
1_1083_1562_1628	1
1_243_1403_1629	2
1_1344_1391_1629	3
1_14_332_1118	1
1_450_909_1118	1
1_410_1047_1115	4
1_1245_1345_1629	1
1_1349_1430_1627	5
1_360_1074_1629	1
1_40_1518_1616	2
1_1129_1532_1629	1
1_22_1301_1629	3
1_623_687_1115	1
1_673_1505_1629	9
1_687_891_1628	1
1_540_663_729	1
1_777_1030_1628	1
1_960_1197_1629	4
1_437_493_1629	1
1_152_1337_1629	3
1_847_1006_1628	1
1_547_1292_1629	1
1_293_353_1151	1
1_351_410_1628	1
1_830_880_1629	1
1_639_1289_1629	1
1_804_855_1629	1
1_1098_1142_1628	1
1_450_507_1629	2
1_639_1018_1629	1
1_1256_1355_1628	1
1_1082_1425_1600	1
1_1329_1398_1629	4
1_413_496_1629	1
1_553_801_1109	1
1_351_496_1628	1
1_394_474_881	1
1_847_1245_1616	1
1_99_353_1629	1
1_972_1037_1328	1
1_1099_1170_1628	3
1_714_1337_1629	1
1_261_947_1629	1
1_331_430_1629	2
1_113_1359_1629	1
1_31_927_1629	1
1_460_1345_1625	1
1_387_990_1629	1
1_261_328_1625	1
1_742_956_1128	1
1_519_587_1324	1
1_326_729_1109	1
1_1058_1170_1629	1
1_49_1409_1628	3
1_40_127_1629	1
1_680_1513_1629	2
1_351_704_1115	1
1_289_1074_1629	1
1_960_1425_1449	2
1_79_1425_1512	1
1_1258_1441_1542	1
1_540_799_1109	1
1_1190_1239_1609	1
1_768_1030_1629	1
1_1346_1430_1628	1
1_232_1285_1628	1
1_721_1197_1388	1
1_1265_1334_1629	1
1_232_713_1629	1
1_365_1337_1628	1
1_1146_1285_1597	1
1_986_1061_1629	3
1_99_162_1628	3
1_1340_1425_1615	1
1_52_103_1341	1
1_388_442_1129_1184_1629	1
1_235_1109_1629	1
1_670_802_1629	1
1_52_313_1629	1
1_142_190_1289	1
1_450_1018_1095_1588_1629	1
1_413_1170_1615	1
1_1114_1161_1629	1
1_960_1391_1605	2
1_1386_1518_1629	1
1_1222_1550_1624	1
1_1014_1170_1625	1
1_450_1002_1109	1
1_639_1418_1611	1
1_142_210_1629	1
1_475_1391_1615	1
1_1156_1355_1629	1
1_785_1071_1629	1
1_1308_1365_1629	1
1_460_635_1562	1
1_323_395_1608	1
1_202_266_1615	1
1_890_956_1629	2
1_40_176_1629	1
1_584_794_1629	1
1_410_1142_1628	1
1_448_511_1629	1
1_261_1190_1629	1
1_644_713_1521	2
1_437_701_1628	1
1_607_868_1625	2
1_422_474_1118	1
1_1495_1565_1628	1
1_1428_1505_1629	2
1_528_1546_1615	1
1_70_140_1564	1
1_498_555_1115	1
1_460_1285_1606	1
1_894_1513_1615	1
1_354_1251_1629	1
1_1162_1245_1629	1
1_148_956_1629	1
1_363_473_1629	1
1_637_788_1156	1
1_148_1278_1627	1
1_437_639_1609	2
1_323_1360_1629	1
1_1458_1550_1629	1
1_584_1170_1629	1
1_1206_1301_1629	1
1_354_1337_1629	1
1_535_590_1629	1
1_751_849_1615	1
1_576_956_1629	1
1_152_244_1629	1
1_520_927_1629	1
1_1162_1213_1458	2
1_238_1267_1625	1
1_717_1142_1629	1
1_54_990_1625	1
1_133_192_1627	1
1_360_1142_1629	1
1_1190_1275_1629	1
1_1165_1213_1628	1
1_947_990_1137	2
1_547_927_1629	1
1_1115_1161_1364	1
1_354_430_1625	1
1_1129_1325_1616	1
1_370_524_1616	1
1_121_250_1289	1
1_553_927_1629	2
1_960_1109_1629	3
1_540_1285_1625	1
1_191_927_1115	1
1_243_455_1615	2
1_388_770_1129_1180_1629	1
1_694_1529_1629	1
1_1504_1562_1628	1
1_83_1391_1629	5
1_1342_1409_1623	2
1_540_605_1151	1
1_437_511_1628	2
1_67_134_1610	1
1_505_1002_1615	1
1_706_927_1109	1
1_152_1322_1628	1
1_200_1142_1629	1
1_1165_1235_1596	1
1_1495_1588_1629	1
1_639_1063_1629	4
1_740_1513_1629	1
1_649_701_1629	2
1_234_300_1629	1
1_1320_1425_1629	1
1_610_851_1115	1
1_1330_1409_1628	1
1_615_671_1615	1
1_1337_1409_1628	1
1_315_455_1629	1
1_650_927_1629	1
1_465_519_1059	1
1_830_920_1245_1322_1458	1
1_540_650_1629	4
1_506_956_1629	4
1_887_1154_1629	1
1_799_866_1629	2
1_196_1251_1629	1
1_476_1425_1629	1
1_642_720_1629	1
1_721_841_1629	1
1_380_1018_1628	2
1_1190_1261_1629	1
1_891_1314_1625	1
1_697_868_1611	1
1_243_1285_1615	4
1_1059_1102_1629	1
1_1327_1518_1629	1
1_639_1002_1408	2
1_540_758_1628	1
1_1518_1562_1628	1
1_232_1505_1629	1
1_11_1102_1629	1
1_441_956_1629	1
1_355_1132_1625	1
1_1410_1478_1629	1
1_656_786_1109	1
1_990_1161_1629	1
1_726_1239_1622	1
1_378_1018_1629	1
1_669_1550_1584	1
1_450_497_1629	1
1_1231_1400_1629	1
1_152_1391_1499	1
1_212_616_1629	1
1_540_687_1625	1
1_714_1562_1615	2
1_142_1337_1628	3
1_52_128_1629	1
1_339_1115_1629	1
1_388_545_1629	5
1_670_1505_1629	4
1_990_1074_1118	1
1_85_135_1615	1
1_731_1161_1628	1
1_185_289_358_1083_1595	1
1_559_671_1628	1
1_388_956_1629	1
1_1360_1475_1629	1
1_413_1047_1115	2
1_519_1018_1629	1
1_501_956_1592	2
1_717_927_1629	1
1_1094_1562_1629	1
1_847_1409_1629	1
1_501_1063_1628	2
1_1036_1109_1625	1
1_718_949_1115	1
1_689_807_1109	3
1_623_681_1629	2
1_52_168_1458	1
1_280_1457_1629	1
1_700_750_1109	1
1_1032_1102_1629	1
1_535_1142_1615	3
1_380_482_1612	1
1_568_758_1289	1
1_637_980_1629	1
1_121_1180_1629	1
1_32_85_1629	1
1_299_477_1615	1
1_830_1494_1629	1
1_326_380_1035	1
1_667_822_1115	2
1_394_484_1606	1
1_1129_1328_1615	3
1_960_1245_1628	1
1_933_1002_1629	4
1_1387_1518_1628	1
1_637_681_1629	1
1_1134_1391_1624	1
1_266_321_1628	1
1_67_129_1615	1
1_671_782_1115	1
1_830_1434_1629	1
1_40_1425_1629	2
1_210_1264_1629	2
1_465_602_1628	1
1_166_1258_1629	1
1_1129_1213_1629	5
1_154_1314_1629	2
1_185_290_1629	3
1_40_1430_1629	1
1_1478_1537_1629	1
1_388_515_798	1
1_1096_1170_1278	1
1_740_1063_1623	1
1_696_758_1627	1
1_830_942_1629	4
1_1265_1347_1629	1
1_578_927_1629	1
1_656_815_1115	1
1_584_801_1629	1
1_1456_1505_1629	1
1_1219_1314_1608	2
1_1156_1337_1627	1
1_52_105_1627	1
1_413_1018_1458	1
1_340_1114_1458	1
1_306_1245_1629	1
1_1397_1457_1615	1
1_129_1292_1629	1
1_128_1307_1513	1
1_465_663_1628	1
1_718_1289_1615	1
1_28_81_1115	1
1_11_353_1629	1
1_1060_1137_1629	1
1_339_402_1629	1
1_714_1018_1611	1
1_714_1513_1629	1
1_429_1239_1628	1
1_711_822_1106	2
1_714_1063_1629	2
1_564_801_1316	1
1_751_901_1131	1
1_67_244_1629	2
1_28_220_1629	1
1_1356_1505_1628	1
1_364_1142_1629	1
1_597_639_1629	1
1_1441_1491_1629	1
1_142_1281_1629	1
1_1149_1220_1605	1
1_528_894_1131	1
1_1369_1430_1628	1
1_364_704_1625	1
1_855_927_1115	1
1_1456_1518_1629	4
1_540_662_1109	1
1_506_1391_1629	1
1_358_455_1615	1
1_1391_1513_1629	1
1_1342_1430_1629	1
1_40_1524_1625	1
1_718_794_1458	1
1_599_859_1629	1
1_106_635_1487	1
1_388_483_830	1
1_126_266_1388	1
1_666_851_1629	1
1_1388_1457_1629	1
1_152_1002_1616	1
1_489_616_1111	1
1_667_927_1629	1
1_142_194_1625	1
1_746_1289_1614	1
1_299_347_1611	1
1_312_409_1629	1
1_42_353_1609	1
1_809_920_1629	1
1_11_1138_1629	2
1_152_337_1367_1430_1629	1
1_361_1083_1629	2
1_67_139_1629	1
1_450_513_1115	1
1_133_968_1629	1
1_1156_1267_1615	1
1_1190_1265_1629	1
1_1085_1170_1628	1
1_509_616_1481	1
1_248_1292_1629	1
1_217_339_1629	1
1_720_1213_1458	1
1_679_909_1156	1
1_354_848_1627	1
1_40_1457_1629	1
1_1528_1581_1629	1
1_1087_1391_1628	1
1_564_682_1629	1
1_689_1525_1629	1
1_1265_1391_1615	1
1_1494_1562_1628	1
1_540_656_1411	2
1_746_1074_1628	1
1_673_790_1629	1
1_261_310_1622	1
1_1303_1359_1629	1
1_1286_1505_1629	1
1_973_1170_1629	1
1_121_1161_1629	1
1_152_1063_1609	1
1_670_841_1629	1
1_960_1430_1458	1
1_261_1233_1629	1
1_688_920_1629	1
1_1405_1478_1629	1
1_564_1220_1609	1
1_553_664_1073	1
1_1485_1581_1629	1
1_388_971_1615	1
1_343_1109_1629	5
1_1412_1478_1629	1
1_1008_1391_1625	1
1_768_838_1118	2
1_323_635_1629	1
1_367_639_1629	1
1_601_681_1629	1
1_714_1074_1625	2
1_174_1337_1629	1
1_509_729_1629	1
1_1004_1409_1628	1
1_969_1102_1629	1
1_376_1094_1629	2
1_670_1107_1629	1
1_192_616_1629	1
1_830_1047_1629	3
1_128_244_1039	2
1_448_590_1147	1
1_1165_1340_1629	1
1_1329_1400_1625	1
1_52_121_1629	1
1_1228_1391_1628	1
1_639_1478_1629	1
1_148_1320_1629	2
1_299_902_1364	1
1_1079_1161_1628	1
1_1129_1245_1593	1
1_559_639_1603	3
1_406_549_1629	1
1_429_748_1174	2
1_1059_1125_1628	1
1_1298_1355_1629	1
1_714_1047_1629	3
1_895_1102_1611	1
1_437_517_1626	1
1_649_822_1108	1
1_1398_1457_1629	1
1_509_1018_1628	1
1_475_1074_1629	1
1_1360_1505_1629	1
1_803_971_1629	1
1_887_971_1629	1
1_293_1170_1629	2
1_1165_1418_1627	1
1_562_639_1615	1
1_586_701_1629	1
1_689_804_983	1
1_780_868_1458	1
1_1055_1114_1629	1
1_171_524_1629	1
1_326_1175_1613	1
1_1175_1220_1623	1
1_1245_1478_1629	2
1_293_1220_1628	1
1_595_848_1629	1
1_1428_1473_1628	1
1_748_841_1626	1
1_513_968_1629	1
1_987_1061_1611	1
1_333_1102_1629	1
1_535_616_1615	1
1_1317_1495_1629	1
1_475_1180_1629	1
1_106_244_812	1
1_506_1505_1625	1
1_656_793_1629	1
1_553_665_1629	2
1_1040_1121_1590	1
1_121_280_1627	1
1_530_971_1628	1
1_331_1109_1628	2
1_746_1063_1615	1
1_1428_1491_1615	2
1_1120_1170_1628	1
1_106_1403_1629	1
1_413_1074_1629	1
1_748_1285_1629	1
1_67_112_1629	1
1_862_956_1131	1
1_243_1400_1629	1
1_1327_1381_1629	1
1_232_1289_1628	2
1_718_1247_1629	1
1_448_545_1629	2
1_540_1002_1629	2
1_460_505_1629	1
1_815_1154_1629	1
1_809_981_1629	1
1_1102_1161_1629	1
1_652_942_1629	1
1_1162_1251_1628	1
1_535_713_1612	1
1_142_1324_1627	2
1_380_1083_1629	1
1_460_681_1629	1
1_253_801_1131	1
1_540_912_1629	1
1_1208_1253_1629	1
1_410_475_1629	1
1_830_1478_1629	2
1_878_1142_1629	1
1_553_680_1629	1
1_1338_1478_1629	1
1_1428_1483_1629	1
1_714_1285_1627	2
1_293_442_1121_1170_1629	1
1_535_1074_1629	1
1_331_1161_1629	2
1_1377_1430_1629	1
1_540_639_1629	4
1_1303_1546_1629	1
1_639_1142_1627	1
1_261_412_1629	1
1_67_1403_1625	1
1_261_1315_1609	1
1_532_956_1629	1
1_460_555_1629	1
1_148_1328_1629	2
1_261_750_1131	2
1_1428_1482_1514	1
1_1276_1562_1629	1
1_388_1026_1629	1
1_52_292_1611	1
1_274_1192_1629	1
1_351_489_1627	1
1_152_639_1115_1175_1629	1
1_128_1505_1625	1
1_211_1520_1629	1
1_746_1355_1615	2
1_960_1063_1115	1
1_489_647_1628	1
1_269_345_1261	1
1_1129_1220_1629	2
1_540_654_1131	1
1_437_486_1147	1
1_544_956_1109	2
1_960_1478_1629	1
1_535_794_1615	1
1_67_113_1615	1
1_720_1170_1629	1
1_1340_1430_1629	1
1_252_1213_1627	2
1_1451_1595_1626	1
1_133_1142_1629	1
2_142_1310_1629	3
1_394_455_656_859_1609	1
1_261_464_1624	1
1_995_1089_1629	1
1_1243_1409_1629	1
1_448_1328_1629	1
1_514_1448_1629	1
1_1346_1562_1611	1
1_1083_1457_1629	1
1_1316_1457_1629	1
1_509_1348_1629	1
1_126_412_1629	1
1_665_713_1109	1
1_1278_1337_1629	1
1_669_1074_1365	2
1_219_374_1628	1
1_1409_1478_1629	1
1_217_1529_1628	2
1_293_374_1628	1
1_1107_1513_1628	1
1_394_495_1629	1
1_78_140_1479	2
1_323_421_540_635_1610	1
1_1190_1256_1629	1
1_955_1040_1629	1
1_1021_1074_1628	1
1_106_437_1629	1
1_607_663_1628	1
1_1458_1531_1629	1
1_67_281_783	1
1_235_968_1628	1
1_1162_1292_1629	1
1_559_635_1629	1
1_1129_1400_1629	1
1_1115_1312_1629	2
1_1439_1478_1629	1
1_142_1317_1629	1
1_67_164_1629	1
1_480_1030_1629	1
1_785_909_1109	1
1_211_635_1629	1
1_342_455_1629	1
1_1042_1170_1609	1
1_316_1142_1628	1
1_639_1220_1629	2
1_415_616_1628	1
1_133_198_1629	1
1_400_841_1627	1
1_1094_1154_1424	1
1_639_1247_1629	1
1_326_1124_1629	1
1_657_787_1117	1
1_358_1083_1628	1
1_513_616_1628	1
1_475_1184_1629	1
1_235_1400_1629	1
1_437_513_1629	1
1_1303_1413_1629	1
1_718_770_1117	2
1_154_968_1629	1
1_694_1528_1629	1
1_1327_1430_1615	2
1_746_1142_1629	2
1_966_1430_1629	1
1_148_424_874_1161_1628	1
1_1456_1534_1616	1
1_450_494_1289	1
1_354_1220_1629	1
1_1090_1391_1628	1
1_922_1522_1629	1
1_1265_1371_1615	1
1_450_500_1629	1
1_1094_1518_1628	1
1_1407_1505_1629	1
1_388_748_1629	1
1_1276_1418_1629	1
1_876_956_1112	1
1_40_109_1629	1
1_1245_1409_1629	2
1_599_681_1629	1
1_1302_1409_1629	1
1_883_1142_1629	1
1_1070_1135_1629	1
1_1219_1276_1611	1
1_106_1377_1629	1
1_540_598_1629	1
1_232_1002_1109	2
1_553_942_1115	1
1_615_687_1629	1
1_736_956_1109	1
1_955_1006_1117	1
1_152_1430_1533	1
1_489_647_887_1030_1627	1
1_509_1213_1629	1
1_728_1289_1615	1
1_649_729_1629	1
1_501_1237_1629	1
1_1066_1135_1458	1
1_1245_1314_1629	3
1_11_494_1629	1
1_232_927_1629	1
1_1016_1285_1625	1
1_148_498_1629	1
1_326_1153_1629	1
1_52_127_1628	1
1_351_545_1616	1
1_1341_1425_1615	1
1_448_801_1151	1
1_40_300_1629	1
1_248_1220_1623	2
1_811_899_1289	1
1_460_1063_1629	1
1_142_300_1098	1
1_342_635_1161	1
1_47_1409_1629	1
1_1428_1546_1629	1
1_229_374_830	1
1_154_206_1629	1
1_133_1328_1629	1
1_232_1425_1629	1
1_351_799_1122	1
1_52_100_1629	1
1_40_92_1629	1
1_1287_1337_1629	1
1_473_616_1118	1
1_306_442_1628	1
1_378_1267_1629	1
1_11_442_1629	1
1_1208_1337_1629	1
1_862_927_1109	1
1_154_353_1628	1
1_1339_1409_1628	1
1_185_1457_1628	1
1_639_1245_1629	2
1_528_681_1629	1
1_185_1175_1628	1
1_639_694_1629	1
1_450_501_1629	1
1_960_1534_1629	1
1_726_1018_1108	1
1_1495_1546_1629	1
1_830_971_1629	2
1_521_841_1117	1
1_283_1170_1629	1
1_568_650_1628	1
1_540_1061_1629	1
1_338_1114_1629	1
1_1090_1355_1628	1
1_11_119_1629	1
1_1052_1328_1629	1
1_1510_1562_1629	1
1_489_1074_1629	1
1_795_1378_1629	1
1_177_266_1625	1
1_339_401_1629	1
1_1315_1377_1629	1
1_261_1285_1629	1
1_669_1047_1615	2
1_528_1137_1289	1
1_714_1006_1129_1184_1629	1
1_1208_1285_1629	2
1_1265_1588_1629	1
1_518_729_1629	1
1_996_1061_1629	1
1_864_927_1628	1
1_506_990_1609	1
1_232_495_1629	1
1_388_1074_1628	1
1_475_1063_1629	1
1_148_499_1629	1
1_128_498_1626	1
1_340_1109_1629	1
1_746_1089_1628	1
1_1236_1418_1629	1
1_610_681_1615	1
1_354_505_1629	1
1_955_1161_1629	1
1_996_1135_1625	1
1_275_1018_1611	1
1_736_830_1629	1
1_955_1089_1629	3
1_785_1220_1625	1
1_381_965_1628	1
1_142_1344_1629	1
1_891_956_1109	1
1_293_1409_1629	1
1_501_1205_1629	1
1_1384_1478_1629	1
2_717_1109_1629	2
2_876_927_1629	1
2_1208_1250_1629	1
4_580_681_1629	3
2_736_920_1303	1
2_639_1505_1629	2
2_437_499_820	1
2_232_1102_1575	1
2_736_794_1615	1
2_972_1125_1629	1
2_1364_1472_1629	1
2_261_551_1289	1
2_768_1074_1607	1
2_928_1142_1523	1
2_217_312_1629	1
2_280_344_1627	1
2_799_1142_1629	1
2_1303_1457_1615	2
2_671_927_1118	1
2_433_487_1629	1
2_1347_1430_1629	2
2_1196_1289_1629	1
2_718_1102_1629	2
2_628_1047_1629	1
2_388_428_764	1
2_417_455_1615	2
2_670_1409_1580	1
2_1352_1418_1629	1
2_202_266_1040_1083_1109	1
2_607_713_1629	1
2_452_1065_1322	1
2_1190_1292_1433	1
2_1057_1213_1602	1
2_540_743_1109	1
2_1081_1142_1289	1
2_1035_1267_1615	1
2_751_841_1566	1
2_202_1251_1615	1
2_1058_1142_1615	1
2_726_1205_1629	2
2_812_880_1131	1
2_897_990_1163	1
2_422_521_1629	1
2_669_848_1533	1
2_1439_1533_1629	1
2_669_1013_1629	1
2_1004_1089_1629	1
2_726_1102_1615	1
2_720_1102_1614	1
2_603_956_1615	1
2_1248_1562_1629	1
2_1343_1391_1629	3
2_388_465_1629	1
2_535_848_1628	1
2_1367_1457_1595	2
2_261_1205_1629	1
2_922_996_1108	1
2_1030_1237_1629	1
3_1190_1328_1629	1
3_364_1089_1629	1
3_714_1142_1629	1
3_413_1063_1627	1
3_1097_1314_1629	1
3_1007_1170_1359_1409_1614	1
3_121_206_1629	1
3_947_1109_1629	1
3_354_720_1615	1
3_1395_1450_1629	1
3_580_635_1137	4
3_1030_1170_1606	1
3_528_922_1575	1
3_354_1142_1576	1
3_1081_1170_1587	1
3_751_800_1614	2
3_261_346_1628	1
3_670_798_1367	1
3_540_1301_1615	1
3_275_639_1115_1167_1627	1
3_1361_1409_1629	1
3_1428_1477_1629	1
3_768_891_1629	1
3_1115_1285_1629	2
3_1145_1550_1629	1
3_947_1053_1629	1
3_655_713_1598	1
3_334_729_1626	1
3_49_720_1629	1
4_718_927_1629	1
4_751_824_1614	2
4_1282_1457_1629	1
4_751_815_1527	1
4_1065_1142_1615	1
4_1305_1409_1629	1
4_402_729_1370	1
4_306_524_761	1
4_1327_1409_1629	2
4_623_729_1614	2
4_1165_1251_1627	1
4_360_1391_1629	1
4_607_848_1629	1
4_1105_1161_1629	1
4_1470_1529_1627	1
4_52_1425_1629	1
4_1219_1478_1629	1
4_701_770_1615	1
4_465_516_1615	1
4_1265_1425_1615	1
4_718_913_1629	1
4_121_198_1629	1
4_672_794_1115	2
4_639_1588_1629	1
4_693_1161_1629	1
4_142_1331_1629	1
4_714_1391_1629	2
4_1101_1478_1629	1
4_148_1280_1629	1
4_450_750_1629	1
4_406_1135_1629	1
4_148_502_1629	1
4_52_635_781	1
4_652_799_1129_1180_1342	1
4_1276_1328_1629	2
4_559_681_1134	1
4_225_1061_1629	1
4_540_588_1629	1
4_326_1301_1615	1
4_342_470_967	1
4_506_1161_1595	1
4_746_1065_1625	1
4_1041_1102_1629	1
4_1208_1252_1629	1
4_960_1418_1616	1
4_711_899_1609	1
4_1219_1292_1627	1
4_323_1147_1629	1
4_947_1047_1629	2
4_126_194_1156	1
4_928_983_1621	1
4_714_1170_1629	4
4_947_1173_1615	1
4_1129_1409_1629	1
4_1165_1247_1629	1
4_1308_1391_1622	1
4_364_566_1629	1
4_718_782_1628	1
4_966_1037_1609	1
4_679_729_1629	3
4_1206_1478_1616	1
4_1245_1337_1629	1
4_1347_1400_1615	1
4_489_605_1629	1
4_31_1074_1629	1
4_1016_1137_1348_1430_1628	1
4_874_927_1629	1
4_1017_1074_1625	1
4_673_1161_1629	1
4_740_1170_1627	1
5_32_162_1629	1
5_203_292_1629	1
5_928_1109_1629	1
5_384_1213_1627	2
5_893_1002_1629	1
5_1272_1355_1629	1
5_751_983_1109	1
5_1030_1418_1627	1
5_261_372_1452	1
5_1129_1262_1629	1
5_355_605_1614	1
5_351_430_1458	1
5_217_288_1615	1
5_217_266_922_1063_1626	1
5_121_399_1629	1
5_1439_1572_1627	1
5_450_1018_1628	2
5_1276_1364_1629	1
5_987_1239_1629	1
5_99_193_1628	1
5_1447_1505_1629	1
6_1303_1505_1629	1
6_669_990_1614	1
6_714_1398_1503	1
6_1074_1142_1629	1
6_847_990_1156	1
6_437_494_1614	1
6_780_855_1629	1
6_623_673_1614	1
6_639_1391_1629	1
6_983_1301_1615	1
6_57_1409_1615	1
6_261_1061_1627	1
6_12_956_1629	1
6_759_956_1476	1
6_261_1430_1628	1
6_785_971_1629	1
6_67_143_1612	1
6_1097_1337_1629	1
6_1017_1142_1615	1
6_1020_1074_1116	1
6_746_1197_1629	1
6_688_1430_1629	1
6_1088_1161_1580	1
6_1040_1175_1364	1
6_1115_1165_1602	1
6_67_455_1156	1
6_388_484_784	1
6_561_635_1612	1
6_726_1391_1629	1
6_261_1361_1629	1
6_40_1301_1627	1
6_12_65_283_1192_1615	1
6_1352_1425_1588	1
6_1004_1057_1557	1
6_688_1089_1108	2
6_67_489_1629	1
6_512_1161_1286	1
6_1388_1478_1629	1
6_1054_1170_1615	1
6_380_635_1109	1
6_1115_1457_1629	1
7_568_635_1341	3
6_535_956_1629	1
6_577_687_1612	2
6_172_1572_1629	1
6_12_616_1614	1
6_806_868_1629	1
6_768_942_1629	1
6_1329_1478_1629	1
6_1089_1170_1614	1
6_785_836_1629	1
6_154_1161_1629	1
6_866_956_1131	1
6_718_832_1627	1
6_673_750_1109	1
6_298_1170_1629	1
6_243_681_1627	1
6_960_1137_1627	1
6_478_578_1353_1425_1615	1
6_669_1083_1629	1
6_1093_1161_1614	1
6_670_1581_1629	1
6_363_956_1595	3
6_152_220_1628	1
6_264_1161_1629	1
6_757_1401_1614	1
6_248_616_1627	1
6_1083_1267_1629	1
6_261_330_1629	1
6_261_1183_1627	1
6_880_1002_1629	2
6_688_841_1629	1
6_1293_1391_1628	1
6_757_1002_1629	2
6_394_525_1629	1
6_185_1311_1629	1
6_217_1267_1615	1
6_669_1355_1623	2
6_463_545_1605	1
6_106_194_540_706_1628	1
6_751_1267_1592	1
6_148_1325_1629	1
6_261_1373_1629	1
7_261_859_1016_1391_1435	1
7_217_1457_1623	1
7_99_250_1629	1
7_310_586_1595	1
7_1030_1089_1614	1
7_148_250_1629	1
7_410_478_1629	1
7_785_1142_1629	2
7_878_1170_1615	1
7_540_661_1629	1
7_465_1063_1114	1
7_669_1102_1586	2
7_637_687_755	1
7_13_1065_1473	1
7_669_1213_1629	1
7_364_497_1629	1
7_217_455_1289	1
7_746_1213_1629	1
7_720_956_1629	1
7_639_1285_1629	1
7_1162_1205_1616	1
7_514_585_798	1
7_1336_1391_1629	1
7_525_927_1629	1
7_714_1478_1628	1
7_564_704_1101	1
7_275_332_1115	1
7_126_496_1615	1
7_370_587_812	1
7_437_573_1114	1
8_1338_1430_1629	1
8_1320_1391_1627	1
8_960_1193_1629	1
8_40_1522_1616	1
8_1276_1409_1629	2
8_198_250_1131	1
8_670_790_1128	1
8_1083_1513_1629	1
8_669_1089_1627	1
8_106_289_459	1
8_465_841_1629	1
8_465_590_1629	1
8_31_1002_1561	1
8_326_516_1629	1
8_14_198_785	1
8_67_494_1629	1
8_205_266_1628	1
8_1327_1485_1629	1
8_928_1237_1629	1
8_354_1292_1606	1
8_671_799_1156	2
8_1208_1457_1615	1
8_410_596_830_907_1308	1
8_884_942_1629	1
8_747_1289_1485	1
8_575_713_1108	1
8_688_1513_1615	1
8_448_1047_1614	1
8_1010_1142_1627	1
8_1165_1237_1565	2
8_639_1400_1629	1
8_1364_1409_1629	1
8_394_1061_1629	1
8_694_789_1629	1
8_362_1013_1614	1
8_200_442_1627	1
8_995_1063_1629	1
8_406_572_1628	1
8_209_1170_1615	1
8_201_266_1131	1
8_1428_1516_1625	1
8_210_266_568_635_1279	1
8_988_1061_1629	1
8_185_381_1628	1
8_673_720_1629	1
8_1423_1478_1629	1
8_746_1184_1626	1
8_569_770_1627	1
9_166_266_808	1
9_1437_1526_1614	1
9_217_366_765	1
9_721_1065_1323	1
9_676_1513_1629	1
9_148_346_1629	1
9_364_616_1109	1
9_326_1114_1629	1
9_406_1602_1627	1
9_955_1478_1587	1
9_746_1109_1629	1
9_1004_1074_1629	1
9_955_1213_1614	1
9_200_300_1629	1
9_323_1146_1629	1
9_830_1013_1614	1
9_751_922_1614	1
9_1278_1430_1627	1
9_379_442_1629	1
9_133_1170_1629	1
9_667_956_1629	1
9_799_891_1118	1
9_106_1258_1629	1
9_193_455_1614	1
9_1384_1457_1629	1
9_1378_1478_1629	1
9_1528_1602_1628	1
9_528_1342_1629	1
9_1214_1292_1629	1
9_388_1314_1629	2
9_380_480_1629	1
9_1410_1518_1629	1
9_1109_1161_1626	1
9_615_701_1629	1
9_106_455_1626	1
9_261_1352_1615	1
9_351_549_1164	1
9_266_1192_1628	1
9_354_1355_1629	1
9_210_1273_1613	1
9_947_1065_1629	2
9_312_1018_1629	1
9_106_160_1629	1
10_1115_1163_1629	1
10_960_1247_1629	1
10_369_1065_1593	1
10_1060_1170_1615	1
10_1433_1572_1616	1
10_1006_1180_1629	1
10_639_927_1616	1
10_623_748_1087	1
10_293_393_514_647_1629	1
10_489_899_1628	1
10_878_942_1115	1
10_885_1063_1629	1
11_1383_1457_1629	1
11_351_822_1118	1
11_1349_1425_1629	1
11_476_1063_1627	1
11_166_294_1502	1
11_540_635_1016_1083_1629	1
11_243_635_1628	1
11_261_1258_1629	1
12_186_1142_1629	1
12_883_927_1555	1
12_1056_1314_1615	1
12_1078_1161_1629	1
12_354_1109_1629	1
12_1162_1201_1627	1
12_299_455_1629	2
13_59_616_1578	1
13_1156_1272_1629	1
14_248_1142_1416	1
14_54_1478_1590	1
14_1073_1135_1629	1
14_103_1018_1614	1
14_448_1161_1614	1
14_751_859_1627	2
14_535_968_1629	1
14_727_774_1628	1
14_285_1391_1629	1
14_185_635_1629	1
14_540_659_1629	1
15_411_1061_1629	1
15_1265_1505_1606	1
15_243_1292_1629	1
15_599_868_1627	1
17_360_927_1615	1
17_354_1047_1629	2
17_718_1513_1629	1
17_1305_1355_1629	1
17_670_1245_1623	1
17_1292_1398_1628	1
17_996_1063_1605	1
18_757_849_1109	1
18_55_956_1629	1
18_1518_1581_1628	1
18_1423_1482_1629	1
18_505_687_1629	1
19_67_325_1629	1
19_768_1170_1183	1
19_689_1526_1625	1
