junction	Count
74_22567	1
1436_28902	1
1630_27300	1
28749_28993	1
28738_28927	1
28380_28650	1
23960_24170	1
65_27041	5
2328_4535	1
6930_27794	1
26782_26827	1
1752_29165	1
928_28577	1
72_26484	15
76_28273	4
28535_28946	1
28989_29352	1
1483_29313	1
25028_25297	1
6808_28257	1
29045_29379	1
29235_29525	1
27931_28183	1
3178_28506	1
28155_28470	1
28489_28867	1
5093_28948	1
25984_26182	1
61_21548	3
1832_28644	1
23757_24005	1
4237_28754	1
1268_29413	1
28090_28442	1
24239_24367	1
26745_29492	1
796_29135	1
61_28271	1
26705_27017	1
28215_28476	1
27672_27739	1
891_29351	1
29058_29325	1
936_29059	1
79_26487	13
63_27380	6
93_25622	2
27265_27301	8
25444_25816	1
28574_28678	2
7727_28722	1
28325_28638	1
1050_29282	1
29626_29788	1
29323_29682	1
1374_29458	1
64_27886	19
28230_28574	1
28331_28490	1
29163_29310	1
1752_29481	1
1383_29391	1
6942_29188	1
27535_27920	1
27682_27760	1
28698_29048	1
28198_28589	1
29100_29492	1
22211_22605	1
733_29308	1
28875_29245	1
67_23853	1
24260_27283	1
26931_27423	1
28353_28622	2
6628_29505	1
28272_28577	1
28753_29134	1
29369_29794	1
1413_28793	1
29061_29326	1
1393_28562	1
28851_29216	1
28698_28911	1
28785_28926	1
27101_27501	1
1293_29029	1
56_28254	3
28965_29332	1
71_25790	1
26288_26733	1
3427_3746	1
8621_19140	1
19300_29354	1
28835_29238	1
27299_27679	1
27500_27787	1
23636_23842	1
28246_28395	1
515_856	1
893_28566	1
2018_27838	1
28418_28741	1
28149_28419	1
1713_29539	1
28909_29271	1
1432_28028	1
28844_29189	1
1419_29358	1
27993_28268	1
21781_22141	1
723_1071	1
1293_27970	1
1675_29421	1
67_26927	1
28414_28675	1
28360_28702	1
29362_29730	1
26995_27381	1
28084_28384	1
28978_29133	1
29389_29536	1
28056_28425	1
28923_29238	1
27792_28017	1
28586_28891	1
28276_28444	1
29433_29808	1
28142_28351	1
28723_28941	1
28788_29149	1
6963_28772	1
619_895	1
1453_1744	1
2481_28618	1
27204_27539	1
28123_28408	1
28888_29285	1
29316_29458	1
1555_29192	1
27264_27299	2
25743_25985	1
26468_26753	1
78_27805	7
25474_25785	1
26401_26732	1
85_28268	6
83_27792	4
28570_28713	1
29055_29240	1
29416_29471	5
28392_28678	1
29187_29534	1
27679_28004	1
16112_16408	1
16930_17214	1
27586_27935	1
28471_28760	2
69_27884	1
28597_28944	1
28558_28916	1
70_22050	1
22872_23178	1
23778_24162	1
58_25380	4
25513_25587	1
1368_28249	1
27298_27645	1
28257_28551	1
69_28266	2
3801_26870	1
28570_28951	1
4826_5136	1
5684_29525	1
22668_23083	1
23779_24162	1
28325_28635	1
29244_29604	1
26475_26742	1
27265_27567	1
26696_26822	1
27194_27387	1
27521_27917	1
28320_28663	1
29278_29655	1
200_415	1
6979_27984	1
3676_29308	1
28887_29252	1
28302_28531	1
28981_29358	1
75_21862	1
22347_22648	1
27897_28263	1
28794_29049	1
3786_28961	1
3762_29084	1
386_683	1
1349_1661	1
1752_27885	1
4113_28310	1
27795_28080	1
28536_28784	1
25715_26098	1
26718_27101	1
65_26479	1
29482_29786	1
71_23522	1
28308_28574	1
29010_29274	1
26961_27157	1
27511_27712	1
21727_22111	1
26562_26906	1
27851_28212	1
28842_29148	1
747_28774	1
28648_28951	1
29477_29822	1
66_27299	4
28649_28925	1
29486_29817	1
25474_25794	1
25989_26236	1
86_27398	1
1936_28025	1
27295_27732	1
28470_28809	1
26458_26782	1
27423_27804	1
82_27462	1
967_28850	1
83_27713	1
73_26251	1
27784_29193	2
26401_26823	1
27614_28048	1
28594_28905	1
28408_28717	1
26745_27087	1
27718_28055	1
28466_28904	2
1094_28693	1
2851_29312	1
1363_23880	1
62_21548	2
7870_28406	1
4170_29351	1
25622_25661	1
62_28243	1
4061_29074	1
69_27385	3
6930_28244	1
28361_28468	1
1293_1372	1
5096_26311	1
27386_29473	2
1530_29442	2
76_26273	1
2327_29082	1
3382_28829	1
85_27049	1
3178_29016	1
2428_28413	1
2510_29368	1
1052_29035	1
3030_28148	1
60_27884	4
1134_28225	1
29690_29813	3
66_27387	12
761_28935	1
29174_29210	1
61_25380	17
28900_29227	1
27601_27939	1
29546_29863	1
72_25387	3
27307_27702	1
27762_28047	1
29401_29755	1
27242_27585	1
29193_29498	1
21668_21703	1
23879_24178	1
25973_26380	1
1045_28463	1
28889_29197	1
28499_28863	1
3298_27830	1
3036_29192	1
27373_27793	1
28535_28892	1
27784_28092	1
2542_2859	1
4423_4591	1
8029_24673	1
28535_28824	1
28240_28416	1
1426_28023	1
27235_27631	1
26609_26850	1
28334_28561	1
28295_28622	1
28461_28757	1
28297_28748	1
29514_29790	1
28485_28786	1
72_27895	2
21960_22337	1
26544_26679	1
26906_27360	1
29090_29395	1
62_27031	1
28054_28352	1
26561_26866	1
28681_28757	1
29052_29387	1
65_25800	1
6809_28929	1
28523_28640	1
28646_28958	1
27953_28349	1
28928_29232	1
29409_29827	1
27940_28255	1
27999_28187	1
29272_29673	1
1753_3588	1
3833_14415	1
14703_28601	1
27731_28063	1
27587_27935	1
28969_29271	1
28868_29252	1
29101_29376	1
21654_21964	1
23729_24083	1
21807_22170	1
28338_28691	1
315_630	1
1459_28923	1
21984_28240	1
29150_29542	1
28679_28995	1
28378_28623	1
27845_28234	1
22165_22535	1
28473_28854	1
25427_25829	1
3530_3580	2
6606_25191	1
62_26861	1
3822_29531	1
23566_23961	1
28782_29114	1
28791_29207	1
28923_29361	1
28693_28990	1
27013_27430	1
25435_25810	1
27963_28342	1
27912_28279	1
1330_26468	1
25858_26239	1
28472_28821	2
26661_26999	1
82_27408	6
28794_29096	1
2374_2766	1
3087_29293	1
1513_29349	2
857_28602	1
26682_27084	1
29154_29546	1
29010_29356	1
25848_26137	1
704_1087	1
1429_29209	1
27653_28060	1
26992_27373	1
29386_29767	1
28477_28612	1
28651_29027	1
29417_29741	2
6236_29344	1
77_21560	2
23166_23492	1
1615_29380	1
27958_28379	1
27040_27420	1
28921_29260	1
28572_28891	1
28537_28689	1
26594_26898	1
29630_29805	1
27461_27760	1
26377_26756	1
28793_29149	1
26982_27361	1
29400_29793	1
29253_29552	1
1815_29234	1
28675_28970	1
28330_28622	1
28355_28415	1
26890_27289	1
22088_29672	1
27848_28103	1
29478_29746	1
27974_28375	1
28690_29022	1
28767_29095	1
28692_28995	1
26009_26417	1
28496_28831	1
21618_21913	1
23631_23922	1
21971_22293	1
24101_24422	1
28375_28665	1
29279_29484	1
28150_28458	1
28420_28778	1
27959_28291	1
81_28639	1
75_27470	1
28023_28449	1
25989_26245	1
27818_28142	1
27790_27835	1
28365_28738	1
29324_29681	1
7285_28463	1
28496_28821	1
94_28299	1
28923_29217	1
29304_29673	1
28502_28883	1
28516_28761	1
29249_29571	1
28468_28647	1
28963_29229	1
27482_27757	1
29046_29419	1
6685_27143	1
27881_27920	1
27156_27383	1
26697_27083	1
29258_29627	1
22472_22840	1
26531_26917	1
28217_28522	1
1793_29524	1
29123_29366	1
27096_27461	1
27758_29303	1
22683_22733	1
23429_29357	1
26522_27802	1
26650_26989	1
25534_25911	1
28183_28292	1
26340_26766	1
26682_27010	1
26326_26791	1
28887_29222	1
21880_22114	1
7203_28216	1
892_29313	1
25354_25714	1
26818_27205	1
29232_29652	1
28202_28556	1
22862_23133	1
442_813	1
1284_29293	2
3745_3904	1
6970_29354	1
28432_28650	1
28988_29314	1
6866_28951	1
71_27391	4
27924_28161	1
69_25795	1
59_26461	6
28491_28843	1
1557_1764	1
2033_29457	2
2214_29478	1
28609_28873	1
83_28623	1
26293_26678	1
23216_23268	1
3689_4002	1
6947_28257	2
25227_25551	1
29314_29354	2
1429_29078	1
28665_29058	1
73_27052	2
26876_27137	1
3081_27987	1
27378_27808	1
4830_28241	1
26607_27084	1
1889_29344	1
68_21553	8
7270_29534	1
2365_29158	1
1623_28696	1
5047_29312	1
74_26486	1
2791_29528	1
27700_29305	1
76_28265	14
28259_29749	1
67_25588	1
753_27866	1
26784_26820	4
60_27882	4
1065_29285	1
1425_29359	1
70_28266	5
26377_26427	1
1988_27821	1
81_27403	2
3795_29308	1
1139_28969	1
29528_29660	1
1144_29428	1
28464_29082	1
1290_29469	2
3697_28673	1
1908_29422	1
4028_28602	1
4950_29425	1
1216_29319	1
29709_29791	11
1273_29210	2
3021_28439	1
27987_28306	1
28634_28843	1
54_25692	1
28569_28944	1
28773_28967	1
29065_29466	1
29198_29527	1
27681_29410	1
26911_27258	1
27863_28148	1
28916_29232	1
1430_29292	1
29036_29398	1
2365_29426	1
27934_28350	1
27968_28349	1
22169_22510	1
65_27298	1
29163_29609	1
28167_28413	1
25669_26115	1
26257_26345	3
29727_29778	2
29129_29614	1
24093_24443	1
27202_27569	1
65_27390	3
22234_22646	1
27071_27514	1
28323_28804	1
3541_29066	1
29416_29797	1
28335_29015	2
2871_29457	1
24326_24607	1
26057_26377	1
28598_28962	1
67_26467	6
27185_27527	1
28259_28615	1
27799_28175	1
24363_24732	1
27700_27965	1
28813_29142	1
6000_28414	1
27858_28328	1
26545_26935	1
64_26791	1
2188_2236	1
4641_29070	2
72_27400	2
1114_29496	1
26589_26901	1
22050_22405	1
25660_26149	1
29036_29392	1
27019_27390	1
28808_29212	1
27889_28159	1
27741_28065	1
29417_29784	1
27443_27832	1
1937_29079	1
1849_28231	1
28689_29049	1
28505_28729	1
26570_26970	1
28270_28651	1
27715_27992	1
26485_26847	1
28940_29265	1
28974_29235	1
29062_29448	1
29117_29503	1
28537_28836	1
26713_27014	1
2843_3148	1
6776_29023	1
27422_27860	1
1222_1609	1
7443_29457	1
24752_25123	1
28531_28826	1
1872_29403	1
28764_29040	1
81_27897	1
28773_29070	1
70_27297	1
29157_29547	1
28616_28934	1
28480_28807	1
26203_26356	1
98_26897	1
28175_28217	2
28427_28976	1
4998_29311	1
27364_27783	1
1942_29328	1
27433_27902	1
28623_28861	1
22012_22298	1
5060_5436	1
7377_29457	1
79_27053	5
1772_29521	1
28400_28653	1
27676_29371	1
28512_28780	1
27686_28092	1
28623_28932	1
28472_28716	1
29168_29521	1
27281_27745	1
27459_27851	1
27482_27849	1
1053_29377	1
76_4587	1
8622_27829	1
85_28189	1
27992_28056	2
27674_29371	1
28406_28974	1
3155_29359	1
1658_29502	1
55_28249	1
1920_28698	1
1034_29333	1
26572_29008	1
79_26274	1
6653_29533	2
64_27040	1
9821_10117	1
12330_28250	1
1833_29145	1
1672_29295	1
69_23928	1
29616_29657	1
75_26820	1
3759_29454	1
1099_29479	1
6809_28275	1
59_25373	2
1363_29298	1
8555_26361	1
23549_23583	1
27834_28046	1
95_28337	1
1106_29339	1
3136_29442	1
74_26499	1
27170_27314	1
1577_29192	1
64_25385	2
3233_26595	1
29548_29597	1
6952_28834	1
3034_29325	1
732_29251	1
891_27320	1
2026_29088	1
76_26276	1
1864_29232	1
27261_29491	1
1886_28060	1
1545_29125	1
6653_28954	1
1078_27646	1
65_28266	5
85_26481	1
27869_29148	1
75_26484	12
58_26474	1
28872_29539	1
86_28246	5
27762_27822	2
28495_28650	2
54_25380	1
1479_28244	1
25488_29143	1
3367_29524	1
73_27763	1
27266_27332	1
72_27050	25
1474_28586	1
2539_27848	1
1806_29379	1
69_25744	2
26663_28999	1
59_27382	2
6944_27696	1
1235_29354	1
5364_29253	1
1531_29479	1
65_26474	1
3111_29328	1
1650_28406	1
26869_26904	1
27370_27522	1
27474_27623	1
26739_26870	2
1853_28693	1
1659_27064	1
1737_28623	1
3796_29492	1
28576_28625	4
1240_29476	2
27765_29176	1
7208_29311	1
27387_27512	1
4030_4350	1
4375_29077	1
78_27071	1
751_28234	1
1983_28681	1
82_28271	1
4394_29378	1
22133_26884	1
29163_29231	1
27956_28022	1
1152_28414	1
78_26269	2
2825_29196	1
643_26376	1
25679_25994	1
1858_29489	1
3970_29353	1
27276_27357	1
939_29196	1
1426_29339	1
27624_29253	1
85_26488	2
57_25376	4
75_27052	2
69_26234	1
1989_28029	1
29105_29198	1
6238_29377	1
3790_3907	1
5080_29209	1
67_25575	2
4088_29482	1
1293_29343	2
2020_28257	1
27837_29068	1
100_26304	1
2463_28870	1
88_29191	1
2586_27757	1
75_25397	3
5486_28731	1
27578_27700	1
999_1334	1
2701_29056	1
1083_28231	1
26796_27151	1
96_26618	1
29073_29328	1
25020_25318	1
28423_28722	1
735_28738	1
1862_29326	1
28291_28461	1
1419_1855	1
3813_29480	1
25917_26313	1
26524_26905	1
27060_27353	1
1981_28228	1
1854_29343	2
28524_28695	2
29161_29466	1
6991_27576	1
1597_1985	1
6657_29354	1
27825_28240	1
24371_24544	1
7284_27779	1
29264_29551	1
29185_29587	1
29286_29435	1
103_27445	1
1988_28833	2
28309_28682	1
28491_28795	1
766_28850	1
29686_29749	1
28016_28347	1
28284_28622	1
6979_29038	1
25922_26383	1
28710_29040	1
1800_28258	1
25580_25945	1
29363_29743	1
27859_28161	1
1664_29288	2
68_29297	1
3055_29468	1
27159_27220	1
28853_29117	1
28688_29070	1
3906_27170	1
28298_29015	1
29038_29380	1
29303_29696	1
27085_27914	2
27281_27676	1
1016_29107	1
28808_29171	2
28217_28535	1
28691_28995	1
28525_28839	1
29191_29822	1
980_29376	1
1138_29136	1
735_29308	1
1328_1761	1
6807_29327	1
26082_26436	1
28445_28954	2
28636_28817	1
29166_29582	1
811_1131	1
7021_29353	1
25504_25799	1
28730_29103	1
29202_29545	1
82_27403	7
27927_28328	1
29050_29364	1
22540_22958	1
27410_27865	1
2346_29341	1
27297_27678	1
26460_26895	1
27794_28094	1
4217_27762	1
27089_27478	1
28483_28774	1
8036_26663	1
27140_27517	1
2208_27056	1
28162_28514	1
28400_28756	1
28668_28925	1
76_27044	1
27670_27761	1
27583_27939	1
28859_29277	1
3912_29351	1
28642_29051	1
27368_27657	1
28690_29065	1
28724_29011	1
29079_29411	1
29295_29638	1
25883_26106	1
29011_29290	1
26581_26951	1
1451_28231	1
61_27396	1
29485_29746	1
876_1214	1
8602_8982	1
10332_29069	1
27202_27565	1
28371_28649	1
26213_26657	1
29359_29763	1
29153_29548	1
27685_28051	1
2034_29216	1
27594_27944	1
28453_28779	1
29148_29519	1
2238_28266	1
2156_2428	1
3310_29091	1
25642_25983	1
29327_29669	1
25750_26141	1
22074_22350	1
27991_28303	1
29119_29432	1
29383_29715	1
26814_26870	1
28381_28639	1
29092_29421	1
28981_29417	1
28584_28955	1
29184_29442	1
79_27769	2
28234_28512	1
28369_28700	1
26491_26910	1
28766_29025	1
29196_29591	1
28722_29052	1
29647_29862	1
1850_27633	1
2933_3289	1
4117_9888	1
10766_28362	1
29448_29820	1
28176_28464	1
28757_29077	1
27644_28049	1
28013_28335	1
83_27056	2
26801_27167	1
1270_28772	1
68_25425	4
28369_28654	1
23927_24292	1
26834_27145	1
25866_26273	1
27033_27407	1
3033_29326	1
27872_28179	2
28845_29200	1
28679_29015	1
22000_22493	1
27448_27820	1
27126_27469	1
2091_27721	1
27787_28122	1
29096_29332	1
29485_29790	1
28335_28405	1
28570_28717	1
28807_28873	1
28922_29296	1
28607_28944	1
27533_27880	1
29134_29462	1
29395_29720	1
29042_29285	1
27821_27965	1
28807_29131	1
3280_3336	1
3737_29067	1
27863_28135	1
29156_29480	1
29209_29402	1
26366_26798	1
27553_28025	1
29049_29392	1
28693_28994	1
29380_29794	1
28610_28963	1
28862_29198	1
25455_25877	1
27241_27668	1
29119_29441	1
27467_27835	1
29364_29752	1
1973_29494	1
1137_29039	1
29110_29402	1
26694_27095	1
27573_27959	1
1603_28871	1
1988_29294	2
29380_29759	1
27702_27774	1
28916_29127	1
29601_29817	1
29145_29521	1
2830_29024	1
26716_27632	1
27782_28152	1
25643_25681	1
27094_27460	1
29407_29460	1
5902_29212	2
119_27275	1
27681_28036	1
27216_27579	1
26318_26623	1
3085_29479	1
28053_28410	1
28743_29102	1
27352_27682	1
27685_29373	1
29376_29675	1
87_25763	1
28832_29187	1
27508_27903	1
4056_28927	1
1151_29660	1
68_5787	1
7202_28932	1
1925_28923	2
70_27376	1
1852_29400	1
29728_29767	2
1793_28348	1
28406_28899	2
2141_29039	1
1578_29059	1
1724_29476	1
27699_27739	1
28465_28731	7
1652_29234	1
75_26665	1
3858_28246	1
1853_28689	2
6953_27693	1
1925_28202	1
1345_29447	1
5908_29454	1
27610_27701	1
1310_29238	2
3205_28246	1
65_27038	5
69_25383	4
2329_27319	1
27234_27361	1
3651_29145	1
1123_28920	1
61_26461	8
29759_29821	1
1918_29349	1
4102_29430	1
1771_29343	1
65_26452	1
2805_29481	1
7800_29232	1
1513_28448	1
6947_27728	1
2852_29477	1
3530_28859	1
2770_29476	1
28563_29081	1
1289_27821	1
27898_28008	1
27555_27625	1
2987_28726	1
1672_29521	2
1860_29480	1
77_28265	2
1050_29209	1
77_26479	1
28324_29123	1
1305_29424	1
24881_29668	1
1796_29471	1
6947_29342	1
6074_28710	1
25761_29621	1
28517_28578	2
75_29568	4
59_25376	3
27813_27915	1
2116_2238	1
3657_29192	1
26854_26902	1
1834_29260	1
1650_29531	1
8292_29013	1
1096_29481	2
61_27881	1
1363_28644	1
28692_28729	1
1048_28628	1
73_27041	4
1969_28736	1
3348_29531	1
3823_27391	1
57_28251	17
25635_25683	1
65_27760	1
29136_29218	1
3743_29326	1
1101_29189	1
1988_28413	1
2457_29369	1
82_27060	1
1062_29196	1
5126_29406	1
27749_29266	1
1600_29192	1
28488_28647	1
67_21563	1
28833_29079	1
1600_29416	1
59_27383	5
982_28729	1
1191_29336	1
3476_28933	1
1272_29343	1
27382_29473	1
760_29341	1
1150_29389	1
28418_28475	1
3587_29095	1
77_25387	5
27442_27506	1
4929_28936	1
3826_29196	1
4949_28554	1
29105_29171	1
1986_28239	1
2254_28225	1
28441_28955	1
1988_29481	2
5214_29065	1
1515_29068	1
28851_28952	1
3388_29519	1
6198_6237	1
7313_27771	1
88_26493	1
1799_29273	1
25813_25873	1
24324_26623	1
63_23026	1
28431_29070	1
27792_29164	1
1152_29018	1
81_27907	2
1410_29471	1
26862_29469	1
83_27401	3
82_27410	4
3581_29377	1
73_26240	11
3149_28674	1
65_21549	1
58_28255	2
29727_29777	2
27282_29857	1
82_27405	5
4040_27837	1
1704_29085	1
76_27250	1
27778_27830	1
3386_29311	1
2823_29377	1
6947_24436	1
25398_28749	1
2549_29191	1
73_26274	1
845_28439	1
27191_29666	1
2461_29014	1
28846_28948	1
743_28687	2
28403_28851	4
741_29081	1
1043_27711	1
1972_2031	1
2127_27796	1
28318_29016	2
2792_29489	1
1375_28891	1
3333_29483	1
27688_29489	1
25546_29492	1
58_25396	1
1125_28208	1
1903_29324	1
6954_28692	1
2169_27984	1
736_28981	1
27685_29346	1
3190_29266	1
2708_28200	1
25530_25588	1
26774_26832	7
1031_28586	1
1109_29530	2
1316_29494	1
22303_29068	1
1652_29481	1
28890_28932	1
2490_29395	1
1704_29527	1
4559_29318	1
1417_29507	1
26574_26606	2
3031_26688	1
29186_29243	1
949_29233	1
2486_29343	1
73_21566	7
2482_29483	2
811_29491	1
26249_26317	1
1673_29086	1
2058_29467	1
1852_29456	3
1082_29315	2
67_27034	2
68_24777	3
7623_29531	1
1651_28998	1
1036_29297	1
27701_27837	1
75_26274	4
1333_1739	1
3898_29371	1
27482_27698	1
1859_28214	1
2929_29145	1
1970_28935	1
28414_29016	1
3032_29404	1
6957_29270	2
4218_29379	1
75_26267	1
28728_29082	2
1632_29426	1
1399_29310	1
7196_28929	1
1579_29337	1
27788_29198	1
77_27412	2
29418_29850	1
731_29342	1
25417_26489	1
1295_27986	1
3863_28290	1
28466_28737	1
28727_29193	1
7572_29203	1
6953_28829	1
1040_29491	1
62_27881	5
1103_29324	1
4532_27944	1
1918_28029	1
27692_29655	1
28028_29323	1
3034_27495	1
65_26866	3
1054_29379	1
25415_29531	1
29416_29473	1
22553_22862	1
26695_27576	1
26522_29292	1
76_27680	5
6990_28952	1
27691_29660	1
28851_28897	1
26520_29363	1
27844_29142	1
76_27894	15
67_28261	2
74_26487	5
25500_25576	1
1906_29379	1
1947_27875	1
1050_28709	1
29558_29626	1
78_27398	1
3228_29341	1
747_29479	1
71_27888	4
3090_29036	1
72_26475	19
28406_28680	3
4634_27866	1
23332_23383	1
6953_28945	1
1120_28529	1
1936_29476	2
1024_28060	1
2533_28899	1
2494_29300	1
1652_29417	1
77_25397	4
2823_29335	2
1235_29481	1
5250_26573	1
2521_29480	1
84_26489	4
28465_28723	1
1041_29437	1
28503_28729	3
7225_27713	1
1977_29251	1
531_29133	1
28315_29127	1
27621_27699	1
869_28917	1
3657_27704	1
28196_29339	1
1249_29301	1
28504_28680	2
1235_29343	2
28648_28745	1
29569_29651	1
25774_26288	1
29648_29705	1
3384_27082	1
3987_29330	1
1123_29526	1
21621_27101	1
28431_28947	1
81_26487	13
1672_2522	1
3023_28954	1
75_27387	10
70_27386	3
72_25393	5
126_27623	1
26408_26458	1
7349_29075	1
58_28263	1
928_28980	1
28431_28976	1
27183_27228	1
1477_29486	1
1364_29426	1
75_28259	5
75_26714	1
3708_29182	1
7834_28951	1
77_28267	2
26572_26607	1
2026_28932	1
6810_29133	1
82_27695	1
1834_29133	1
27396_27673	1
76_28614	1
58_27145	1
28135_28509	1
29485_29806	1
1274_29166	1
27873_28315	1
70_1420	1
3467_28774	1
26396_26736	1
29121_29474	1
27396_27637	1
26599_27011	1
29450_29790	1
29013_29075	2
4354_4641	1
5530_29254	1
29129_29510	1
1831_29467	1
8816_28851	1
27956_28293	1
79_27403	9
27832_28279	1
61_28259	1
27109_27415	1
72_27386	3
28328_28592	1
28818_29144	1
86_26514	1
1988_28596	1
28566_28918	1
2204_29378	1
28479_28744	1
81_25399	1
27023_27379	1
143_26418	1
2805_29115	1
28797_29184	1
1243_29192	1
28358_28637	1
23037_23518	1
29424_29778	1
1176_29266	1
29146_29521	1
28055_28415	1
4598_27908	1
1771_27021	1
28819_29132	1
1771_29163	1
1196_29343	1
28801_29169	1
23037_29333	1
28007_28349	1
28977_29301	1
28146_29070	1
27978_28324	1
28162_28466	1
27372_27463	1
1052_29264	2
27776_28001	1
28697_29011	1
2884_3286	1
10836_29479	1
28083_28154	1
27011_27370	1
27520_27853	1
28431_28806	1
28594_28910	1
835_29157	1
29682_29825	1
9198_29325	1
27506_28731	1
28851_29217	1
28150_28195	1
29222_29310	1
29474_29806	1
1131_29367	1
968_29266	1
1812_29351	2
1787_25663	1
6963_27785	1
26766_27080	1
29388_29707	1
3227_3594	1
7020_29470	2
59_28246	8
85_27907	10
1870_29310	1
69_28283	1
2467_29311	1
6962_27771	1
3035_29479	1
1863_27634	1
1500_29072	1
27722_28552	1
1948_28929	1
26253_26290	1
80_26499	2
5056_29343	1
66_28253	6
1983_29302	1
3903_29192	1
4634_29082	1
27574_27650	1
1096_28747	1
1853_29326	6
1397_28202	1
2216_29417	1
2804_27643	1
28731_28935	1
4531_29421	1
68_28995	2
27696_28211	1
1052_29476	1
65_27391	5
28999_29172	1
1124_28501	1
79_26259	1
1671_29082	1
22861_28899	1
743_29180	1
28589_28629	1
29721_29761	2
7204_29211	1
1356_29308	1
72_26270	1
4175_4739	1
7546_29312	1
62_25379	6
85_26282	3
27799_27964	1
3530_3581	3
4350_29319	1
6843_29274	1
6910_28654	1
26572_27376	1
1620_29145	1
7311_29016	1
3023_29309	1
1836_29233	1
1242_29473	1
71_26480	6
27914_28222	1
62_21550	2
1133_28612	1
25655_25691	1
1309_29312	1
1947_28575	1
1690_29163	1
1456_29467	1
28495_28751	1
72_28386	1
6613_27705	1
1103_28218	1
80_27407	2
84_27907	1
89_27899	2
1680_1720	1
4367_29479	1
2533_29445	1
64_27393	1
28494_28536	1
2437_28845	1
26618_26663	1
1850_29344	2
67_15774	1
1317_27972	1
6954_27449	1
27282_28050	1
29350_29576	1
68_28253	1
27190_27229	4
67_27380	3
74_28271	1
1853_29192	1
54_28255	7
1456_29492	1
23216_23830	1
21971_22089	1
4727_4768	1
5787_5913	1
6083_29337	1
27344_29532	1
68_27044	9
1852_28821	1
27386_29472	5
1905_27250	1
59_28275	1
1310_29196	1
772_28353	1
65_24579	1
4922_26604	1
28063_28096	1
27690_27759	2
1921_29359	1
5265_29080	1
6608_29378	1
61_25376	9
79_26499	1
4039_29080	1
2046_29207	1
27389_29474	2
2209_29337	2
2736_29309	1
1851_24902	1
74_27390	3
27509_27641	2
7384_7624	1
6944_27781	1
28673_29734	1
22378_22421	1
22570_22617	1
22902_28942	1
28464_28693	4
1858_29529	1
28788_29481	1
26966_27013	1
26777_26815	1
77_26269	5
1348_29537	1
2933_29479	1
63_27881	2
25669_26346	1
826_28272	1
1350_28231	2
6992_29312	1
2391_29084	1
1028_28208	1
1276_29157	1
1374_29215	1
72_26483	6
63_25375	4
26250_26282	1
28366_28427	1
1285_29491	1
29517_29575	1
6180_29448	1
1904_28426	1
1080_1117	1
7881_29326	1
26602_26672	1
1849_28225	1
1863_28618	1
61_21551	3
1974_28455	1
72_25384	1
79_28266	1
755_29481	2
3349_29312	1
1441_23738	1
735_29321	1
63_29164	1
27443_27622	1
2093_29228	1
1691_29233	2
1386_29471	1
29519_29593	1
4035_29272	1
28428_28466	1
28645_28766	1
26636_26684	1
1853_28602	1
3906_28405	1
28733_28977	1
58_27882	1
69_26496	1
29543_29605	1
6807_28952	1
6935_29041	1
22669_22741	1
29408_29473	1
1169_29314	1
1908_29476	2
29712_29794	1
1649_29475	1
82_28225	1
65_25799	1
184_27668	1
28424_29082	1
7655_27580	1
77_26475	7
1080_29327	2
2009_28216	1
1603_29070	1
3322_28572	1
733_29500	1
69_28262	7
5032_29494	1
1772_29210	1
927_29367	1
67_27488	1
5673_29444	1
29298_29359	1
3749_26665	1
27395_27481	1
6987_27443	1
28231_28276	1
1853_28407	1
29244_29286	1
29560_29603	1
28512_28592	1
3087_28575	1
72_21563	5
3027_29310	1
21652_27846	1
3129_29149	1
1334_29440	1
62_24309	1
29704_29788	2
2032_28452	2
28458_28730	1
1873_29254	1
1273_29343	1
28351_29616	1
83_27400	6
1371_28496	1
728_29154	1
4149_28061	1
1500_28220	1
60_26468	5
1377_29070	1
6781_25675	1
25682_28938	1
3745_29320	1
1124_29477	1
3808_28710	1
930_28315	1
28490_28750	1
73_26471	1
1397_29341	1
5338_29468	2
1631_29125	1
77_28273	6
77_24792	2
6140_28938	1
79_26480	3
2463_26583	1
3697_3908	1
4030_29254	1
28470_28543	1
1769_29327	1
834_29408	1
1221_28298	1
1002_28520	1
3953_28362	1
27874_28062	1
927_29325	1
1372_29531	1
2124_29173	1
27528_27672	1
28426_28974	2
2940_28218	1
1652_29130	1
28184_28231	1
72_27384	1
2652_27088	1
6655_29017	2
2128_29296	1
7375_29190	2
26571_26706	1
739_29467	1
26291_26397	1
2050_28231	1
3230_29511	1
85_26490	2
3269_29483	1
1052_29454	1
29712_29792	1
1862_28244	1
27592_27625	1
84_27406	1
28689_28729	1
2676_29397	1
925_29326	1
847_29141	2
2076_28136	1
27638_27680	1
77_26267	2
61_27035	1
2747_27512	1
23335_29128	1
72_28274	1
82_27053	2
79_26495	3
59_28258	2
73_15784	1
6996_29343	1
6914_29343	1
3379_29036	1
9384_29326	1
2366_29472	1
29505_29734	1
1922_29442	1
2786_28362	1
83_27263	1
3080_29390	1
75_27857	1
28348_29015	1
1104_29286	1
741_18139	1
18189_28244	1
24389_26734	1
75_27551	1
27685_29732	1
26262_26325	1
70_25383	2
1050_28687	1
6808_29308	1
9862_9902	1
10855_28688	1
1097_29475	2
3867_28741	1
4938_28214	1
11616_11707	1
20274_20339	1
28405_28554	1
26774_26834	2
27380_28180	1
27411_27460	1
1043_28767	1
29469_29509	1
