barcode	Count
12_1350_28231_29870	1
12_6992_29312_29870	1
12_2391_29084_29873	1
12_1028_28208_29875	1
12_63_27884_28406_28680_29874	1
12_1276_29157_29875	1
12_1374_29215_29873	1
12_72_26483_29870	6
12_66_26468_27552_27638_29872	1
12_63_25375_26250_26282_29873	1
12_62_26468_28366_28427_29870	1
12_1285_29491_29873	1
12_62_25381_29517_29575_29870	1
12_6180_29448_29873	1
12_1904_28426_29873	1
12_1080_1117_7881_29326_29872	1
12_64_26468_26602_26672_29872	1
12_1849_28225_29870	1
12_1863_28618_29881	1
12_61_21551_29873	2
12_1974_28455_29872	1
12_72_25384_29878	1
12_79_28266_29873	1
12_755_29481_29872	2
12_3349_29312_29877	1
12_1441_23738_29870	1
12_735_29321_29875	1
12_63_29164_29871	1
12_66_27385_28679_28731_29872	1
12_64_26468_27443_27622_29873	1
12_2093_29228_29874	1
12_1691_29233_29872	2
12_1386_29471_29873	1
12_75_27395_29519_29593_29876	1
12_4035_29272_29874	1
12_66_25382_28428_28466_28645_28766_29874	1
12_77_26271_26636_26684_29871	1
12_1853_28602_29873	1
12_3906_28405_29870	1
12_66_27386_28733_28977_29875	1
12_58_27882_29873	1
12_69_26496_28483	1
12_64_27385_29543_29605_29694	1
12_6807_28952_29875	1
12_6935_29041_29875	1
12_69_21053_22669_22741_29875	1
12_66_27385_29408_29473_29870	1
12_1169_29314_29873	1
12_1908_29476_29877	2
12_62_28254_29712_29794_29870	1
12_1649_29475_29873	1
12_82_28225_29875	1
12_65_25799_29870	1
12_184_27668_29878	1
12_68_28258_28424_29082_29870	1
12_7655_27580_29872	1
12_77_26475_29870	6
12_76_26481_28898_28936_29870	2
12_1080_29327_29870	2
12_2009_28216_29870	1
12_1603_29070_29870	1
12_3322_28572_29873	1
12_733_29500_29870	1
12_69_28262_29874	7
12_5032_29494_29876	1
12_1772_29210_29875	1
12_927_29367_29868	1
12_67_27488_29875	1
12_5673_29444_29873	1
12_75_27393_29298_29359_29874	1
12_3749_26665_27395_27481_29874	1
12_6987_27443_29870	1
12_76_26482_28231_28276_29870	1
12_1853_28407_29873	1
12_66_26472_29244_29286_29873	1
12_64_28255_29560_29603_29877	1
12_65_27384_28512_28592_29876	1
12_3087_28575_29873	1
12_72_21563_29875	5
12_3027_29310_29875	1
12_65_21552_21652_27846_29875	1
12_3129_29149_29870	1
12_1334_29440_29870	1
12_62_24309_29876	1
12_66_26468_29704_29788_29873	1
12_2032_28452_29871	2
12_62_26468_28458_28730_29875	1
12_1873_29254_29874	1
12_1273_29343_29876	1
12_64_28255_28351_29616_29874	1
12_83_27400_29875	6
12_1371_28496_29874	1
12_728_29154_29874	1
12_4149_28061_29856	1
12_1500_28220_29875	1
12_60_26468_29870	5
12_1377_29070_29874	1
12_6781_25675_25682_28938_29873	1
12_3745_29320_29871	1
12_1124_29477_29870	1
12_3808_28710_29873	1
12_930_28315_29875	1
12_65_27884_28490_28750_29873	1
12_73_26471_29872	1
12_1397_29341_29873	1
12_5338_29468_29862	2
12_1631_29125_29870	1
14_77_28273_29874	5
12_77_24792_29870	2
12_62_26468_26786_26822_29880	1
12_6140_28938_29870	1
12_79_26480_29874	3
12_2463_26583_29873	1
12_3697_3908_4030_29254_29871	1
12_62_28255_28470_28543_29874	1
12_1769_29327_29870	1
12_834_29408_29875	1
12_1221_28298_28460	1
12_1002_28520_29875	1
12_3953_28362_29877	1
12_64_25382_27874_28062_29872	1
12_927_29325_29871	1
12_1372_29531_29871	1
12_2124_29173_29872	1
12_76_26481_27528_27672_29875	1
12_64_27385_28426_28974_29872	1
12_2940_28218_29874	1
12_1652_29130_29870	1
12_63_27384_28184_28231_29870	1
12_72_27384_29869	1
12_2652_27088_29875	1
12_62_26468_28361_28428_29874	3
12_69_3816_6655_29017_29884	1
12_2128_29296_29874	1
12_7375_29190_29875	2
12_76_26481_26571_26706_29873	1
12_739_29467_29876	1
12_64_25382_26291_26397_29877	1
12_2050_28231_29873	1
12_3230_29511_29874	1
12_85_26490_29871	2
12_3269_29483_29873	1
12_1052_29454_29871	1
12_76_26481_29712_29792_29870	1
12_1862_28244_29870	1
12_81_27405_27592_27625_29710_29791_29870	1
12_84_27406_29873	1
12_64_28255_28689_28729_29873	1
12_2676_29397_29875	1
12_925_29326_29870	1
12_847_29141_29872	2
12_2076_28136_29874	1
12_64_25382_27638_27680_29873	1
12_77_26267_29872	2
12_61_27035_29879	1
12_2747_27512_29872	1
12_65_21552_23335_29128_29873	1
12_72_28274_29870	1
12_82_27053_29872	2
12_79_26495_29872	3
12_59_28258_29873	2
12_73_15784_29870	1
12_63_25381_27788_29197_29870	1
12_6996_29343_29874	1
12_6914_29343_29873	1
12_3379_29036_29870	1
12_9384_29326_29876	1
12_2366_29472_29875	1
12_76_26481_29505_29734_29885	1
12_1922_29442_29872	1
12_2786_28362_29874	1
12_83_27263_29873	1
12_76_26481_28525_28577_29309_29353_29870	1
12_61_26461_29875	6
12_3080_29390_29872	1
12_75_27857_29870	1
12_67_21552_28348_29015_29870	1
12_66_27385_29013_29082_29874	2
12_1104_29286_29879	1
12_741_18139_18189_28244_29871	1
12_63_21552_24389_26734_29870	1
12_75_27551_29874	1
12_64_27385_27685_29732_29872	1
12_75_28265_28664_28729_29870	1
12_76_25394_26262_26325_29875	1
12_70_25383_29864	2
12_1050_28687_29875	1
12_6808_29308_29871	1
12_9862_9902_10855_28688_29872	1
12_1097_29475_29872	2
12_3867_28741_29872	1
12_4938_28214_29870	1
12_11616_11707_20274_20339_28405_28554_29873	1
12_64_25382_26774_26834_27380_28180_29870	1
12_64_25382_27411_27460_29870	1
12_1043_28767_29871	1
12_75_28267_29469_29509_29877	1
12_64_27385_27554_27647_29871	1
12_1582_26677_29873	1
12_70_28257_29872	2
12_77_26271_28648_28741_29870	1
12_64_25382_27967_28007_29873	1
12_2628_28604_29876	1
12_93_27419_27788_27847_29870	1
12_58_25414_29875	1
12_70_17487_29881	1
12_348_28260_29870	1
12_65_21552_27680_29360_29870	1
12_66_25382_26530_26572_29870	1
12_73_25388_26240_26322_29882	1
12_2827_29335_29875	1
12_2588_29328_29873	1
12_67_21549_29871	1
12_64_28255_28898_28937_29876	1
12_1670_29310_29870	1
12_69_21559_29876	3
12_6660_29184_29870	1
12_1984_29014_29873	1
12_20216_20392_29870	1
12_1853_29404_29870	8
12_58_26465_27671_29672_29872	1
12_76_29158_29873	1
12_76_26482_28364_29022_29870	1
12_63_25381_26256_26290_29877	1
12_76_27890_29875	1
12_89_28423_29873	1
12_1933_29490_29875	1
12_2562_29086_29873	1
12_6994_29324_29874	1
12_64_26468_28644_28726_29872	1
12_66_27385_28522_28771_29870	1
12_2212_27584_29872	1
12_2560_29365_29878	1
12_755_29196_29874	1
12_79_26486_29870	2
12_1237_29334_29876	1
12_84_25398_29872	3
12_75_27395_28324_29070_29873	1
12_1583_29318_29872	2
12_76_26481_27185_27221_29874	1
12_64_25382_26786_26822_29880	1
12_4153_29266_29870	1
12_747_29323_29877	1
12_860_28218_29870	1
12_69_27041_29416_29752_29871	1
12_64_26468_26773_26884_29872	1
12_1428_29477_29873	1
12_1475_28673_29875	1
12_1270_29232_29875	1
12_1856_29480_29872	4
12_2277_2314_2461_29068_29873	1
12_76_26481_28364_28721_29875	1
12_76_26482_27577_27756_29874	1
12_64_26468_28790_29171_29870	1
12_66_25382_28320_28629_29875	1
12_69_27430_29872	1
12_61_25378_29875	2
12_1768_29324_29870	1
12_66_25382_27143_27538_29873	1
12_80_27406_29875	4
12_63_28255_29068_29422_29881	1
12_62_26468_28541_28758_29870	1
12_2461_29313_29870	1
12_65_21552_27925_28239_29871	1
12_72_28264_28730_29818_29873	1
12_76_26482_26704_28713_29337_29481_29873	1
12_65_21552_23950_24278_29874	1
12_66_27385_29052_29330_29875	1
12_1969_29478_29875	1
12_65_21552_23282_24975_29875	1
12_75_28966_29877	2
12_66_27385_27515_27700_29870	1
12_62_28255_29317_29637_29836	1
12_76_26482_28653_28995_29870	1
12_1267_29162_29870	1
12_65_21552_22446_22692_29873	1
12_68_28258_29691_29813_29870	1
12_3487_29302_29873	1
12_3560_3957_4462_10158_10177_29179_29871	1
12_64_28255_29041_29283_29876	1
12_64_28255_29403_29710_29875	1
12_2904_29065_29870	1
12_66_25380_28029_28385_29870	1
12_66_25382_27537_27939_29870	1
12_62_26467_27664_28021_29870	1
12_72_26477_26515_26948_29872	1
12_76_26481_27670_28009_29870	1
12_77_26271_28564_28809_29870	1
12_66_27385_28305_28605_29873	1
12_66_25382_27025_27363_28337	1
12_64_25382_26256_26290_29876	1
12_62_28255_28525_28577_29004_29447_29874	1
12_64_26468_28685_29000_29880	1
12_64_25382_26873_27159_29871	1
12_6614_29360_29870	1
12_75_27389_28844_29627_29864	1
12_63_27883_28634_28732_29871	1
12_58_28617_29870	1
12_2860_28733_29879	1
12_63_21552_25378_25651_29872	1
12_2003_27768_29870	1
12_73_28263_28747_29173_29880	1
12_62_26468_28990_29367_29870	1
12_65_21552_24314_24602_29874	1
12_64_26468_27125_27188_29875	1
12_77_27395_28991_29243_29872	1
12_64_28255_29105_29454_29872	1
12_66_25382_28933_29246_29870	1
12_1415_29749_29872	1
12_76_26481_26879_27176_29870	1
12_69_28258_28545_28883_29870	1
12_76_26481_27070_27311_29870	1
12_63_26468_27100_27578_29874	1
12_1341_29530_29869	1
12_1125_29227_29872	1
12_66_27385_28784_29189_29880	1
12_66_27385_29274_29623_29872	1
12_64_26468_28430_29018_29871	1
12_66_25382_27347_27733_29874	1
12_62_26468_26810_27223_29870	1
12_59_27878_29877	1
12_62_28255_29403_29710_29870	1
12_62_28255_28852_29213_29870	1
12_1950_29533_29870	1
12_1870_29326_29870	1
12_65_21552_29296_29477_29872	1
12_64_28255_29516_29813_29876	1
12_65_27384_28869_29194_29878	1
12_18381_18781_24289_24655_29870	1
12_69_27041_28028_28373_29872	1
12_65_27384_27692_28120_29873	1
12_1972_29483_29855	1
12_63_27884_28698_28997_29875	1
12_69_27041_27652_28000_29882	1
12_66_27385_27766_28105_29876	1
12_75_28265_28533_28814_29877	1
12_302_28260_29876	1
12_3817_27720_29876	1
12_66_27385_28178_28487_29869	1
12_66_25382_29309_29825_29870	1
12_76_26481_27949_28362_29873	1
12_3751_29481_29871	1
12_62_29109_29872	1
12_66_27385_28573_28920_29875	1
12_62_26468_26544_26578_29830	1
12_64_26468_27134_27353_29872	1
12_847_29112_29874	1
12_2032_28769_29871	1
12_66_25382_25658_26050_29874	1
12_58_27377_29870	2
12_73_26479_26686_27077_29870	1
12_64_26468_28361_28975_29879	1
12_76_26481_26647_27014_29870	1
12_63_27384_29163_29588_29873	1
12_2793_29337_29870	1
12_64_28255_28737_29131_29868	1
12_62_28254_28525_28577_29872	1
12_66_25382_26197_26625_29873	1
12_64_27385_28396_28681_29873	1
12_65_21552_22848_23241_29877	1
12_62_26468_27197_27306_29870	1
12_68_21554_28059_28405_29881	1
12_61_28255_28501_28878_29848	1
12_64_26468_27515_27811_29877	1
12_64_28255_28749_28973_29870	1
12_69_29112_29873	1
12_1099_29173_29874	1
12_65_21562_29870	3
12_2933_3388_4238_28763_29874	1
12_64_27385_27605_27965_29316	1
12_64_26468_27318_27380_28804	1
12_62_26468_27278_27753_29870	1
12_62_26468_28526_28847_29877	1
12_64_28255_29376_29771_29872	1
12_3564_29084_29872	1
12_65_21552_27218_27584_29885	1
12_69_26237_28226_28500_29875	1
12_2148_29474_29873	1
12_75_28267_29249_29638_29879	1
12_66_27385_28576_28780_29874	1
12_76_26481_29040_29345_29872	1
12_66_22502_29870	1
12_66_27385_28415_28709_29879	1
12_68_27386_27638_28071_29870	1
12_64_26468_28682_28853_29872	1
12_7117_27692_29874	1
12_67_27384_28935_29292_29873	1
12_65_26468_28576_28625_29875	1
12_77_26271_27079_27467_29873	1
12_62_26468_27704_29490_29555_29663_29881	1
12_66_25382_27471_27866_29874	1
12_3125_29381_29872	1
12_62_26468_27694_28110_28631	1
12_64_26468_26830_27130_29882	1
12_1818_29399_29872	1
12_9897_28930_29872	1
12_75_28265_29708_29790_29875	1
12_2483_28556_29875	1
12_64_25382_26639_26896_29879	1
12_64_26468_27000_27307_29874	1
12_75_27767_28921_29243_29874	1
12_62_26468_26754_27183_29877	1
12_3658_28284_29877	1
12_66_25382_25974_26331_29874	1
12_68_26471_28245_28579_29872	1
12_63_28255_28673_29003_29873	1
12_64_28255_29709_29793_29874	4
12_68_27386_29417_29840_29870	1
12_65_21552_24535_24949_29869	1
12_64_28255_29109_29391_29877	1
12_64_25382_25511_25878_29875	1
12_66_25382_27852_28215_29874	1
12_64_27385_28706_28996_29870	1
12_62_28255_28525_28577_29873	9
12_64_28255_29247_29540_29870	1
12_1579_29354_29876	1
12_1863_29343_29872	1
12_76_25394_29087_29301_29872	1
12_422_711_1568_29443_29870	1
12_62_26468_27183_27439_29877	1
12_64_25382_27067_27428_29876	1
12_64_28255_28451_28824_29873	1
12_64_27385_29212_29582_29875	1
12_70_2794_7277_28029_29874	1
12_66_25382_27016_27291_29873	1
12_68_21554_23136_23339_29873	1
12_69_27041_28730_29145_29875	1
12_75_27392_27809_28199_29870	1
12_1210_29076_29873	1
12_1775_28506_29847	1
12_6521_28149_29876	1
12_1850_29270_29872	1
12_6931_28339_29148_29331_29869	1
12_5778_5963_7263_29335_29874	1
12_62_28255_28576_28625_29869	1
12_1460_29345_29872	1
12_77_26271_27383_29471_29872	1
12_65_27384_29716_29796_29872	1
12_1947_29308_29879	1
12_66_25382_26247_26282_29873	1
12_4047_28524_29875	1
12_5624_28968_29875	1
12_2537_29308_29870	1
12_63_21549_26259_26293_29870	1
12_71_26477_29870	2
12_65_21552_27682_27755_29875	3
12_868_28707_29870	1
12_1988_29336_29871	2
12_64_28255_29630_29686_29870	1
12_64_26468_28898_28935_29873	1
12_1082_28695_29872	1
12_303_29230_29877	1
12_84_26491_29870	3
12_78_28818_29870	1
12_57_27379_29872	1
12_2227_29520_29872	1
12_74_26487_27805_28404_29870	1
12_3894_29447_29877	1
12_1060_29479_29868	1
12_65_21552_26496_27195_29873	1
12_70_21306_29871	5
12_14143_14507_27402_27826_29874	1
12_1683_29340_29872	1
12_64_25382_26257_26345_27226_27484_29871	1
12_4661_29481_29710_29795_29870	1
12_1650_28729_29855	1
12_2911_27783_29873	1
12_1948_27701_27773_29196_29870	1
12_4688_26878_29875	1
12_63_21552_26154_26314_29871	1
12_62_26468_27297_27717_29873	1
12_66_27385_28060_28385_29870	1
12_64_26468_27514_27768_29876	1
12_4597_29232_29871	1
12_73_7687_10496_28158_29872	1
12_6607_29126_29870	1
12_1823_29297_29871	3
12_2039_29419_29873	1
12_65_21552_22448_22758_29875	1
12_1029_29085_29876	1
12_62_26468_27372_27697_29875	1
12_66_27385_27758_27804_29873	1
12_1340_1686_2055_28733_29875	1
12_62_26468_27800_28217_29872	1
12_73_27896_29718_29765_29870	1
12_1393_28850_29875	1
12_63_28255_29011_29444_29854	1
12_65_26470_29439_29835_29873	1
12_1851_28893_29871	1
12_64_26468_27767_29282_29866	1
12_65_21552_23764_24156_29875	1
12_62_26468_28318_29016_29872	1
12_1815_29385_29870	1
12_77_28270_29870	5
12_81_28271_29046_29146_29875	1
12_64_26468_27206_27238_29874	1
12_64_28255_28365_28656_29872	1
12_65_29110_29870	1
12_67_27384_27543_29299_29870	1
12_1528_29174_29877	1
12_72_27392_29309_29353_29872	1
12_56_26463_29878	1
12_62_28255_29108_29268_29872	1
12_66_25382_25822_26188_29870	1
12_10061_27098_29874	1
12_1554_29157_29871	1
12_66_26498_29873	3
12_63_26467_27215_27607_29871	1
12_65_21552_21746_27681_28403_28851_29873	1
12_64_26468_26570_26924_29875	1
12_64_25383_25693_26021_29871	1
12_65_27883_28472_28739_29881	1
12_69_26237_26390_26433_29870	1
12_65_27380_29873	4
12_66_27385_29054_29378_29873	1
12_2746_28210_29878	1
12_66_25382_28798_29079_29875	1
12_64_26468_26711_27134_29880	1
12_77_27895_29092_29504_29876	1
12_2645_28231_29875	1
12_65_21552_27040_27439_29870	1
12_73_25391_26487_26963_29873	1
12_73_26476_27474_27880_29873	1
12_65_21555_28914_29274_29872	1
12_58_26467_29875	2
12_63_27884_28082_28392_29869	1
12_2079_29164_29870	2
12_72_19116_29875	1
12_3624_27313_29870	1
12_4196_29379_29873	1
12_66_27386_29403_29699_29870	1
12_4005_27183_29871	1
12_67_21555_28370_28428_29874	1
12_80_27408_29870	4
12_78_28272_29710_29791_29870	1
12_827_29481_29870	1
12_1015_29092_29879	1
12_64_26468_26697_26774_29878	1
12_1066_29492_29873	1
12_6004_29451_29870	1
12_84_25401_29870	3
12_2126_29201_29872	1
12_1360_29533_29879	2
12_72_27301_29877	2
12_66_27385_28385_28730_29875	1
12_65_19754_29870	1
12_64_28255_29058_29092_29447	1
12_64_26468_28673_28732_29870	1
12_64_26460_29872	2
12_1997_28220_29874	1
12_6629_26639_29870	1
12_64_26468_27554_27632_29870	1
12_66_27385_27877_29131_29870	1
12_1988_29271_29884	2
12_63_25375_29870	3
12_1442_29505_29878	1
12_4691_29486_29797	1
12_64_27385_28389_28975_29152	1
12_66_27385_28362_28425_29711_29791_29881	1
12_1942_29086_29877	1
12_1770_29469_29874	1
12_71_26237_29870	4
12_72_28261_28445_28774_29874	1
12_63_26470_27684_29264_29870	1
12_7555_28004_29870	1
12_64_27385_29718_29788_29873	1
12_75_26481_28665_29680_29871	1
12_4634_29392_29879	1
12_69_3816_6544_29193_29874	1
12_795_29080_29873	1
12_7227_27371_29873	1
12_2630_29234_29864	1
12_71_27395_29870	1
12_1294_29380_29875	1
12_76_26481_28611_28912_29872	1
12_69_27041_27171_27581_29871	1
12_69_27041_28265_28516_29879	1
12_83_27808_28517	1
12_63_26470_27175_27530_29873	1
12_5006_29112_29871	1
12_62_26468_28446_28825_29870	1
12_6798_28771_29870	1
12_69_27041_28799_29162_29878	1
12_1391_28467_29879	1
12_69_26237_29227_29560_29879	1
12_95_27084_29877	1
12_1241_28681_29873	1
12_66_27385_28827_28861_29876	1
12_66_27385_28142_28516_29875	1
12_87_25398_29710_29791_29874	1
12_72_26477_28746_29090_29873	1
12_76_26481_27237_27598_29870	1
12_1294_29070_29872	1
12_64_28255_29190_29231_29877	1
12_656_29390_29874	1
12_75_26485_27081_27485_29886	1
12_1969_28752_29870	1
12_76_26481_28878_29216_29870	1
12_6041_29079_29872	1
12_65_27884_29292_29609_29870	1
12_69_25425_29875	1
12_1065_29481_29871	1
12_1948_28944_29871	1
12_3140_28029_29875	1
12_4927_28853_29874	1
12_66_27385_27713_28122_29870	1
12_75_26485_26894_27130_29874	1
12_1105_29311_29874	1
12_69_26237_26385_26703_29872	1
12_63_28255_28524_28575_29870	1
12_6573_27694_29872	1
12_66_27385_27919_28249_29875	1
12_64_28255_28690_29020_29872	1
12_683_29266_29872	1
12_62_26468_27299_27766_29875	1
12_4107_29327_29870	1
12_64_28255_28469_28822_29886	1
12_2619_29005_29874	1
12_64_26468_27230_27675_29877	1
12_66_25382_28766_29098_29873	1
12_64_28255_29067_29476_29875	1
12_2331_5851_8630_8743_9536_9655_11094_27836_29870	1
12_63_26470_27507_27825_29875	1
12_64_26468_28858_29229_29875	1
12_1982_29068_29873	1
12_64_25382_27032_27282_29880	1
12_891_1511_1846_28749_29875	1
12_2483_29481_29870	2
12_71_28615_29873	1
12_1851_28753_29873	1
12_62_28255_29472_29609_29875	1
12_66_27385_28427_28700_29871	1
12_1087_29196_29873	2
12_1472_1893_29871	1
12_64_26468_27188_27228_27464_27645_28184_28480_29875	1
12_4190_28728_29875	1
12_8940_29320_29873	1
12_62_28255_28649_28745_29881	1
12_73_28257_29870	1
12_1957_29284_29875	1
12_1037_29124_29870	1
12_2275_29301_29870	1
12_1968_28218_29874	1
12_66_25382_27387_29481_29891	2
12_3626_29345_29870	1
12_76_26481_27449_27503_29873	1
12_71_23854_29872	1
12_64_26468_28801_28865_29870	1
12_55_27377_29873	3
12_65_21552_21800_29214_29882	1
12_70_494_1832_28151_29870	1
12_73_26484_27213_27632_29873	1
12_753_29418_29875	1
12_71_28261_28741_28854_29870	1
12_76_26481_28214_28338_29870	1
12_66_27385_27788_29197_29267_29311_29879	1
12_868_1531_4235_28771_29873	1
12_1438_29522_29875	1
12_1921_28732_28898_28935_29870	1
12_1326_29149_29873	1
12_1090_29097_29872	1
12_64_25382_26939_26976_29874	1
12_2822_22391_29870	1
12_64_26468_26769_29445_29465	1
12_73_25391_26774_26831_29875	1
12_66_25380_29870	9
12_64_27385_27682_27755_29875	3
12_66_25382_27104_28041_29870	1
12_64_26468_28361_29016_29872	2
12_1517_29494_29870	1
12_1796_27591_29870	1
12_3662_29193_29875	1
12_1669_29037_29877	1
12_4529_29312_29870	1
12_66_27385_27693_27726_29875	1
12_67_26472_27195_27255_29879	1
12_63_26467_27173_27250_29870	1
12_66_27385_29709_29793_29873	2
12_1400_29353_29873	1
12_59_26471_29873	2
12_77_26278_29876	1
12_6041_26662_28648_28815_29873	1
12_75_27771_29873	2
12_2576_25423_29877	1
12_63_25381_27304_27483_29871	1
12_64_28255_28663_28730_29877	1
12_63_21551_25437_25740_29872	1
12_1833_28933_29870	1
12_75_28265_29709_29758_29871	1
12_4545_29535_29870	1
12_927_28797_29871	1
12_4586_29455_29873	1
12_3353_29481_29881	1
12_69_28252_29870	1
12_64_25382_29620_29711_29875	1
12_1791_28981_29873	1
12_67_21556_29876	1
12_63_25381_26865_26928_29876	1
12_2163_29405_29870	1
12_2156_27767_28061_28148_29872	1
12_1517_29419_29870	1
12_1569_28853_29880	1
12_73_27767_29870	2
12_66_27385_27541_27617_29871	1
12_77_26488_29870	3
12_1514_29492_29865	1
12_65_27387_27810_29258_29870	1
12_75_21564_28500_28876_29875	1
12_3740_28213_29873	1
12_2905_29046_29872	1
12_1151_29164_29870	1
12_1082_29483_29875	2
12_71_27392_29874	1
12_75_27048_27744_27792_29871	1
12_10817_24149_29870	1
12_75_25389_28730_29036_29870	1
12_2487_28243_29872	1
12_65_25381_27265_27324_29873	1
12_1945_29490_29871	1
12_1192_28691_29897	1
12_75_28267_29114_29748_29873	1
12_3733_4094_7658_28904_29870	1
12_76_27389_29873	2
12_4040_27698_29877	1
12_63_21552_25430_25801_29873	1
12_1064_29475_29870	1
12_1853_29264_29864	1
12_72_27392_28130_28195_29879	1
12_67_21553_25156_25530_29877	1
12_68_21554_28773_28842_29153_29537_29872	1
12_62_26468_29722_29767_29873	1
12_66_25382_25989_26382_29871	1
12_2147_28935_29875	2
12_64_28255_29627_29745_29871	1
12_4028_4957_6947_29525_29875	1
12_1843_29376_29877	2
12_85_26887_29870	1
12_85_28658_29873	1
12_75_28265_29519_29561_29875	1
12_2561_29312_29873	1
12_60_28249_28664_28802_29872	1
12_66_25382_29421_29745_29878	1
12_65_27384_27682_27755_29873	1
12_1800_29274_29873	1
12_64_25382_28922_29084_29872	1
12_74_26489_29870	1
12_66_25382_29399_29762_29870	1
12_768_29122_29875	1
12_76_26482_27500_27944_29870	1
12_62_28255_28299_28670_29872	1
12_1210_29071_29874	1
12_66_25382_28555_28920_29872	1
12_58_21542_21727_23541_25442_25784_29873	1
12_1105_29235_29873	1
12_63_26467_28901_29255_29877	1
12_66_25382_28368_28636_29874	1
12_63_21552_28527_28854_29873	1
12_64_25382_25933_26378_27547_27747_29877	1
12_76_26481_27366_27683_29873	1
12_4044_27057_29873	1
12_63_21552_29503_29712_29877	1
12_65_21552_28687_28942_29875	1
12_64_25382_26624_26956_29871	1
12_1315_27345_29876	1
12_58_25715_29875	1
12_77_26271_27554_27647_29875	1
12_64_28255_29417_29791_29875	1
12_6054_29476_29874	1
12_1673_29310_29872	1
12_5729_29311_29870	1
12_66_21554_27151_27503_29884	1
12_75_28265_28585_28928_29873	1
12_55_26792_29881	1
12_62_28255_28582_28808_29879	1
12_4598_27761_29875	1
12_75_26295_29872	2
12_63_28254_29199_29478_29875	1
12_76_26481_28922_29298_29877	1
12_1294_28211_29870	3
12_62_28254_28915_29356_29874	1
12_66_27385_28361_28433_29870	1
12_1145_28743_29873	2
12_64_28255_29008_29395_29873	1
12_68_21554_22636_22931_29876	1
12_3179_29407_29875	1
12_1048_28936_29871	1
12_76_26481_28097_28392_29870	1
12_937_29430_29875	1
12_75_28265_28685_29080_29870	1
12_1135_28008_29565	1
12_1520_29467_29872	1
12_64_26468_28809_29094_29873	1
12_66_25382_26571_26610_29875	1
12_79_25396_26365_26805_29869	1
12_1797_29476_29874	4
12_302_26473_29871	1
12_60_21552_28611_28971_29878	1
12_65_21552_25355_25661_29885	1
12_77_27395_28048_28414_29871	1
12_57_21546_29870	1
12_1293_28273_29871	1
12_742_29301_29871	1
12_64_28255_29681_29816_29870	1
12_64_25383_29580_29681_29874	1
12_2056_29403_29874	1
12_829_29311_29888	1
12_1369_29533_29872	1
12_831_28225_29874	1
12_1358_29480_29870	1
12_1988_28935_29875	1
12_6603_29845_29870	1
12_3215_28750_29875	1
12_64_26468_27133_27293_29870	1
12_2300_29492_29871	1
12_61_21540_29871	1
12_1053_29483_29870	2
12_5214_5561_6235_6320_7111_28403_29870	1
12_1850_28601_29871	1
12_63_25382_28525_28577_29872	1
12_75_27389_28895_29013_29870	1
12_931_29312_29870	1
12_1132_28231_29873	1
12_64_25382_26784_26820_29883	1
12_6950_28726_28882	1
12_66_25382_29661_29813_29875	1
12_66_28251_29874	2
12_4706_29427_29874	1
12_66_25382_25674_26288_29875	1
12_1673_29195_29876	1
12_5524_27406_29877	1
12_69_19571_29880	1
12_64_25382_25418_28158_29873	1
12_76_27947_29871	1
12_66_26469_28121_28248_29877	1
12_2977_29326_29878	1
12_75_24296_29871	1
12_1013_28272_29875	2
12_64_28255_28406_28731_29870	1
12_6058_29457_29872	2
12_734_29346_29870	1
12_65_21552_27370_29495_29872	1
12_82_27793_29876	2
12_71_27891_29877	2
12_64_26468_27700_27773_29882	1
12_6756_28367_29870	1
12_2247_23062_23727_28678_29870	1
12_1359_29335_29878	1
12_3804_28694_29875	1
12_86_25401_29870	2
12_10525_28516_29868	1
12_64_25382_26258_26294_29875	1
12_6951_29476_29872	2
12_1060_28705_29877	2
12_59_28272_29870	1
12_6172_29343_29873	1
12_5962_29347_29870	1
12_1856_28691_29870	1
12_66_25383_28847_28897_29870	1
12_64_26468_27982_28023_29875	1
12_64_28255_28465_28731_29880	1
12_64_28255_28553_28673_29872	1
12_64_27385_27685_27755_29870	1
12_64_28255_28466_28774_29870	1
12_1117_29457_29870	1
12_69_4758_7205_28952_29872	1
12_65_21552_28393_28851_29872	1
12_1851_29469_29872	2
12_4171_28896_29870	1
12_4119_26717_27771_28196_29872	1
12_66_26463_29880	1
12_2047_29478_29870	1
12_312_28240_29879	1
12_63_28255_28328_28408_29876	1
12_5526_29492_29873	1
12_4148_28061_29881	1
12_4492_28290_29874	1
12_1870_28688_29867	1
12_1628_28705_29882	1
12_922_28703_29873	1
12_1907_29470_29874	1
12_1310_6232_6948_29193_29870	1
12_3743_29341_29873	1
12_1152_29448_29870	1
12_3770_28250_29715	1
12_1242_29147_29873	1
12_2278_28272_29855	1
12_62_26468_27679_27755_29877	1
12_1869_2634_3721_29324_29875	1
12_77_26477_29874	1
12_3842_29292_29870	1
12_1295_28211_29879	1
12_65_21552_22800_24335_29872	1
12_5043_28774_29874	1
12_68_21562_29873	1
12_75_26246_29877	1
12_1902_29192_29870	1
12_1366_29469_29870	1
12_76_25391_29709_29793_29875	1
12_1115_4066_6585_29479_29848	1
12_4080_27838_29875	1
12_1521_29095_29876	1
12_3019_29068_29870	1
12_9756_26188_29875	1
12_85_25396_29870	1
12_2210_29237_29872	1
12_2209_28452_29876	1
15_73_21565_29871	3
12_1853_29492_29874	1
12_1309_29128_29870	1
