barcode	Count
4_822_872_1630	1
4_58_186_1630	1
4_1154_1220_1630	1
5_15_1337_1614	1
5_747_1409_1630	1
5_365_443_1624	1
5_262_401_1614	1
5_91_145_1630	1
5_976_1572_1630	1
5_638_918_1630	1
5_179_394_1630	1
5_456_1002_1630	1
5_27_109_1614	1
5_260_512_1630	1
5_545_918_1630	1
5_1051_1300_1629	1
5_662_1037_1628	1
5_389_437_1630	1
5_581_1337_1630	1
5_423_636_1630	1
5_33_1146_1630	1
5_464_1211_1630	1
5_1074_1146_1565	1
5_294_1165_1630	1
5_454_910_1630	1
5_1160_1308_1630	1
5_519_636_1630	1
6_966_1027_1628	1
6_461_759_1630	1
6_265_354_1624	1
6_812_918_1614	1
6_279_788_1630	1
6_216_281_1585	1
6_1042_1126_1378	1
6_227_506_1565	1
6_15_550_1630	1
6_279_1044_1630	1
6_461_530_1630	1
6_981_1034_1630	1
6_221_1010_1630	1
6_1426_1488_1630	1
6_461_514_1630	1
6_757_840_1543	1
6_1282_1519_1630	1
6_757_823_1630	1
6_1180_1258_1630	1
6_279_705_1614	1
6_402_586_1607	1
6_451_606_622	1
6_53_195_569_669_1538	1
6_316_371_1576	1
6_340_1386_1630	1
6_284_648_1614	1
6_442_525_1630	1
6_1426_1469_1630	1
6_44_117_1501	1
6_684_1185_1626	1
6_211_354_1609	1
6_311_475_1629	1
6_952_1100_1630	1
6_617_799_1447	1
6_984_1044_1630	1
6_20_576_1630	1
6_973_1058_1621	3
6_461_1368_1625	1
6_885_940_1154	1
6_971_1426_1630	1
6_719_1159_1630	1
6_432_480_1630	1
6_715_1126_1630	1
6_107_195_1628	1
6_456_872_1630	1
6_545_804_1630	1
6_43_1165_1630	1
6_994_1211_1630	1
6_944_1426_1541	1
6_1032_1108_1630	1
6_236_318_1628	1
6_805_898_1629	1
6_356_561_1630	1
6_1496_1543_1630	1
7_557_820_1612	1
7_327_410_1630	1
7_840_1012_1630	1
7_15_80_279	1
7_1059_1165_1630	1
7_58_141_1630	1
7_212_1002_1630	1
7_122_550_1630	1
7_719_1237_1630	1
7_423_469_1614	1
7_44_152_1498	1
7_461_566_1630	1
7_1181_1235_1630	1
7_279_1027_1622	1
8_1471_1562_1630	1
8_359_405_1630	1
8_270_918_1630	1
8_1326_1383_1630	1
8_1052_1519_1630	1
8_91_142_1630	1
8_977_1211_1628	1
8_786_910_1630	1
8_965_1087_1587	1
8_1184_1270_1630	1
8_852_1479_1611	1
8_537_651_1026	1
8_248_550_1461	1
8_927_987_1614	1
8_1460_1588_1630	1
8_1356_1457_1596	1
8_327_397_1629	1
8_1073_1126_1614	1
8_1282_1344_1630	1
8_213_550_1630	1
8_44_110_1630	1
9_562_619_1630	2
9_399_500_1557	1
9_1043_1100_1630	1
9_613_730_1630	1
9_411_508_1630	1
9_1189_1235_1630	1
9_1100_1211_1434	1
9_574_648_1606	1
9_220_705_1626	1
10_262_502_1624	1
10_226_354_1544	1
10_613_732_1615	1
10_460_597_1629	1
11_607_721_1629	1
11_401_456_1628	1
11_510_1146_1629	1
12_661_705_1545	1
12_55_309_1607	1
12_950_1087_1630	1
12_1121_1321_1626	1
12_68_137_1629	1
12_1426_1481_1629	1
12_475_918_1613	1
14_1234_1337_1630	1
14_20_456_1629	1
14_1081_1211_1629	1
15_536_609_1607	1
15_1406_1506_1609	1
15_303_379_867_965_1486_1550_1611	1
15_155_234_1630	1
16_608_1426_1630	1
16_1179_1347_1629	1
16_1305_1386_1626	1
16_107_173_1627	1
16_1051_1457_1630	1
17_389_431_1630	1
17_506_682_1630	1
17_1199_1337_1630	1
17_749_910_1630	1
18_495_1337_1630	1
18_100_163_719_771_952_1108_1609	1
18_179_918_1630	1
18_1302_1386_1630	1
18_820_918_1614	1
18_25_636_1630	1
19_78_163_803	1
19_135_640_1613	1
19_525_1081_1611	1
19_529_918_1630	1
19_562_661_1468	1
21_179_252_1605	1
22_198_279_1578	1
23_1217_1321_1624	1
23_290_918_1630	2
23_932_1105_1630	1
24_461_548_1522	1
24_305_907_1630	1
24_655_730_1630	1
24_634_705_1607	1
24_263_918_1629	1
25_812_898_1625	1
26_254_840_1612	1
26_657_751_1630	1
26_854_1409_1614	1
27_1323_1433_1630	1
29_537_840_1628	1
29_809_918_1614	1
30_50_494_1630	1
31_533_1386_1630	1
31_1027_1072_1614	1
32_506_557_1585	1
32_748_1037_1630	1
33_545_947_1595	1
33_179_759_1630	1
33_262_430_1316_1457_1628	1
33_330_705_1630	1
35_284_546_840_1572_1630	1
36_510_1037_1558	1
36_952_1010_1630	1
37_497_585_1614	1
42_1274_1479_1607	1
44_1206_1293_1629	1
45_1160_1507_1630	1
47_442_576_1630	1
49_302_354_910_1002_1624	1
49_531_609_1630	1
50_952_1087_1614	2
55_920_1126_1310_1365_1628	1
58_1213_1321_1587	1
63_1032_1195_1624	1
67_454_1044_1614	1
73_135_502_1624	1
75_893_947_1630	1
85_814_1002_1614	1
85_1345_1446_1630	1
85_303_414_1627	1
86_786_902_1630	1
90_661_872_1037	1
95_479_636_1557	1
97_270_317_1630	1
105_490_576_1544	1
110_451_496_1585	1
111_402_640_1614	1
118_497_1300_1630	1
127_684_1087_1564	2
128_607_849_1323_1399_1505	1
132_280_705_1628	1
132_338_443_1626	1
170_402_1072_1630	1
187_194_755_1630	1
188_1440_1506_1628	1
203_638_748_1630	1
204_233_1002_1565	1
207_213_918_1614	1
222_1426_1546_1625	1
223_543_640_1610	1
234_747_1199_1602	1
245_1095_1171_1630	1
248_735_1436_1630	1
248_815_1015_1154	1
252_952_1126_1198	1
257_263_947_1630	1
267_423_918_1629	1
273_366_1081_1629	1
300_306_607_1630	4
277_312_620_1611	1
280_514_1126_1614	1
284_950_1072_1612	1
300_327_598_1625	1
300_747_918_1629	1
300_315_783_1630	1
309_316_653_1630	1
315_330_619_1628	1
318_795_872_1630	1
353_1439_1505_1629	1
356_421_1087_1614	1
380_529_599_1626	1
407_940_1140_1630	1
441_996_1044_1614	1
444_1081_1185_1630	1
478_1086_1159_1630	1
483_585_648_1630	1
488_608_940_1629	1
510_521_921_1353	1
568_1310_1352_1629	1
616_622_960_1629	1
655_1213_1371_1630	1
683_892_1185_1373	1
686_1358_1409_1630	1
801_1080_1132_1630	1
838_867_1058_1630	1
871_1426_1500_1630	1
906_1095_1409_1630	1
961_1514_1562_1630	1
967_1127_1182_1629	1
985_1121_1245_1630	1
1005_1267_1562_1614	1
1006_1243_1327_1630	1
