junction	Count
614_1002	1
741_1386	1
294_369	1
442_1165	1
396_795	1
1160_1471	1
852_1072	1
179_379	1
937_1195	1
719_1211	1
262_791	1
952_1499	1
252_525	1
737_979	1
307_1126	1
1189_1242	1
250_354	1
613_1386	1
722_810	1
241_301	1
1003_1040	1
848_1293	1
273_369	1
142_714	1
1003_1270	1
1076_1165	1
655_823	1
205_354	1
1154_1221	1
370_597	1
905_966	1
752_1457	1
525_1409	1
167_267	1
1462_1550	1
77_141	1
468_550	1
1127_1190	1
62_354	1
62_550	1
396_1514	1
613_840	1
389_597	1
1223_1287	1
107_243	1
91_1519	1
236_1321	1
215_823	1
1178_1235	1
1310_1377	1
423_486	1
417_550	1
461_611	1
1268_1316	1
536_609	1
515_590	1
671_773	1
641_714	1
353_918	1
515_588	1
159_267	1
411_525	1
985_1072	1
638_808	2
1290_1479	1
581_636	1
353_416	1
932_1001	1
786_1165	1
617_1593	1
212_682	1
675_732	1
303_470	1
747_1058	1
407_451	1
236_289	1
1310_1469	1
227_795	1
802_879	1
1345_1467	1
242_576	1
522_1581	1
608_1457	1
290_516	1
359_619	1
315_847	1
306_607	2
793_847	1
1032_1237	1
451_502	1
562_665	1
620_682	1
719_849	1
1015_1211	1
587_688	1
1414_1479	1
690_730	1
598_783	1
867_1123	1
748_1171	1
1259_1409	1
1326_1393	1
